#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN221_c0_g1_i1:784-1899  -            372 523206at33208        -            114   1.9e-38  130.0  10.8   1   3   1.9e-08   1.8e-05   23.7   0.3     1    22   166   187   166   203 0.87 -
TRINITY_DN221_c0_g1_i1:784-1899  -            372 523206at33208        -            114   1.9e-38  130.0  10.8   2   3      0.17   1.5e+02    1.4   0.0    26    48   233   259   223   274 0.74 -
TRINITY_DN221_c0_g1_i1:784-1899  -            372 523206at33208        -            114   1.9e-38  130.0  10.8   3   3   9.8e-35     9e-32  108.4   2.2    42   114   290   370   279   370 0.85 -
TRINITY_DN221_c0_g1_i5:782-1906  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   1   3   1.9e-08   1.8e-05   23.7   0.3     1    22   169   190   169   206 0.87 -
TRINITY_DN221_c0_g1_i5:782-1906  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   2   3      0.17   1.6e+02    1.3   0.0    26    48   236   262   226   277 0.74 -
TRINITY_DN221_c0_g1_i5:782-1906  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   3   3   9.8e-35     9e-32  108.4   2.2    42   114   293   373   282   373 0.85 -
TRINITY_DN221_c0_g1_i7:784-1908  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   1   3   1.9e-08   1.8e-05   23.7   0.3     1    22   169   190   169   206 0.87 -
TRINITY_DN221_c0_g1_i7:784-1908  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   2   3      0.17   1.6e+02    1.3   0.0    26    48   236   262   226   277 0.74 -
TRINITY_DN221_c0_g1_i7:784-1908  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   3   3   9.8e-35     9e-32  108.4   2.2    42   114   293   373   282   373 0.85 -
TRINITY_DN221_c0_g1_i9:784-1908  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   1   3   1.9e-08   1.8e-05   23.7   0.3     1    22   169   190   169   206 0.87 -
TRINITY_DN221_c0_g1_i9:784-1908  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   2   3      0.17   1.6e+02    1.3   0.0    26    48   236   262   226   277 0.74 -
TRINITY_DN221_c0_g1_i9:784-1908  -            375 523206at33208        -            114   1.9e-38  129.9  10.8   3   3   9.8e-35     9e-32  108.4   2.2    42   114   293   373   282   373 0.85 -
TRINITY_DN7998_c0_g1_i6:899-2479 -            527 523206at33208        -            114     0.029   13.4   0.3   1   2   0.00014      0.13   11.3   0.1     2    28   158   184   157   193 0.86 -
TRINITY_DN7998_c0_g1_i6:899-2479 -            527 523206at33208        -            114     0.029   13.4   0.3   2   2       1.9   1.8e+03   -2.1   0.0    25    52   224   249   213   263 0.61 -
TRINITY_DN7998_c0_g1_i4:899-2479 -            527 523206at33208        -            114     0.033   13.2   0.3   1   2   0.00014      0.13   11.3   0.1     2    28   158   184   157   193 0.86 -
TRINITY_DN7998_c0_g1_i4:899-2479 -            527 523206at33208        -            114     0.033   13.2   0.3   2   2       2.3   2.1e+03   -2.3   0.0    25    44   224   248   213   263 0.58 -
TRINITY_DN1502_c0_g2_i1:182-643  -            154 523206at33208        -            114     0.037   13.0   0.0   1   1   8.8e-05     0.081   11.9   0.0     2    20    67    85    66    92 0.91 -
TRINITY_DN1502_c0_g2_i3:182-643  -            154 523206at33208        -            114     0.037   13.0   0.0   1   1   8.8e-05     0.081   11.9   0.0     2    20    67    85    66    92 0.91 -
TRINITY_DN3102_c0_g1_i1:684-1361 -            226 523206at33208        -            114     0.038   13.0   2.1   1   1   0.00012      0.11   11.5   2.1    50    86   180   218   135   221 0.73 -
TRINITY_DN79527_c0_g1_i1:6-206   -             67 523206at33208        -            114     0.043   12.8   0.1   1   1   4.6e-05     0.043   12.8   0.1     3    23     3    23     1    57 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/523206at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/523206at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/523206at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:03:55 2021
# [ok]
