#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1980_c0_g1_i10:2-769  -            256 478984at33208        -            243  3.3e-101  337.1   0.0   1   1  6.1e-104  3.7e-101  337.0   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i11:76-843 -            256 478984at33208        -            243  3.3e-101  337.1   0.0   1   1  6.1e-104  3.7e-101  337.0   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i13:76-843 -            256 478984at33208        -            243  3.3e-101  337.1   0.0   1   1  6.1e-104  3.7e-101  337.0   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i5:2-769   -            256 478984at33208        -            243  3.3e-101  337.1   0.0   1   1  6.1e-104  3.7e-101  337.0   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i9:76-843  -            256 478984at33208        -            243  3.3e-101  337.1   0.0   1   1  6.1e-104  3.7e-101  337.0   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i1:2-769   -            256 478984at33208        -            243  4.2e-101  336.8   0.0   1   1  7.7e-104  4.7e-101  336.6   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i2:76-843  -            256 478984at33208        -            243  4.2e-101  336.8   0.0   1   1  7.7e-104  4.7e-101  336.6   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN1980_c0_g1_i7:76-843  -            256 478984at33208        -            243  4.2e-101  336.8   0.0   1   1  7.7e-104  4.7e-101  336.6   0.0     1   225     1   252     1   256 0.91 -
TRINITY_DN7032_c0_g1_i1:74-688  -            205 478984at33208        -            243   3.8e-05   22.6   0.0   1   1   9.7e-08   5.9e-05   21.9   0.0    84   140    31    87    26    99 0.90 -
TRINITY_DN7032_c0_g1_i2:74-688  -            205 478984at33208        -            243   3.8e-05   22.6   0.0   1   1   9.7e-08   5.9e-05   21.9   0.0    84   140    31    87    26    99 0.90 -
TRINITY_DN661_c0_g1_i2:622-1176 -            185 478984at33208        -            243    0.0052   15.6   0.0   1   1   1.4e-05    0.0086   14.9   0.0    82   132    16    66     2    94 0.78 -
TRINITY_DN661_c0_g1_i1:625-1176 -            184 478984at33208        -            243    0.0055   15.5   0.0   1   1   1.4e-05    0.0085   14.9   0.0    82   132    15    65     1    93 0.78 -
TRINITY_DN249_c0_g1_i5:308-1312 -            335 478984at33208        -            243     0.081   11.7   0.4   1   2    0.0039       2.4    6.9   0.1    80   150    17    87    11   118 0.77 -
TRINITY_DN249_c0_g1_i5:308-1312 -            335 478984at33208        -            243     0.081   11.7   0.4   2   2     0.062        38    2.9   0.0   177   213   164   200   144   212 0.85 -
TRINITY_DN249_c0_g1_i2:308-1312 -            335 478984at33208        -            243     0.084   11.6   0.5   1   2    0.0039       2.4    6.9   0.1    80   150    17    87    11   118 0.77 -
TRINITY_DN249_c0_g1_i2:308-1312 -            335 478984at33208        -            243     0.084   11.6   0.5   2   2     0.064        39    2.9   0.1   177   213   164   200   145   212 0.86 -
TRINITY_DN249_c0_g1_i4:308-1312 -            335 478984at33208        -            243      0.11   11.3   0.9   1   2    0.0041       2.5    6.8   0.1    80   149    17    86    11   114 0.77 -
TRINITY_DN249_c0_g1_i4:308-1312 -            335 478984at33208        -            243      0.11   11.3   0.9   2   2     0.074        45    2.7   0.1   177   213   164   200   152   212 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/478984at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/478984at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/478984at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:03:39 2021
# [ok]
