#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN957_c3_g1_i4:144-1298  -            385 413334at33208        -            287   1.7e-94  315.3   0.3   1   2   5.7e-48   6.6e-45  152.5   0.1     8   137    18   164    11   173 0.88 -
TRINITY_DN957_c3_g1_i4:144-1298  -            385 413334at33208        -            287   1.7e-94  315.3   0.3   2   2   3.4e-48   3.9e-45  153.3   0.0   137   278   185   357   159   362 0.78 -
TRINITY_DN957_c3_g1_i6:337-1491  -            385 413334at33208        -            287   9.5e-94  312.8   0.5   1   3   3.1e-36   3.6e-33  114.0   0.0     8    95    18   105    11   109 0.95 -
TRINITY_DN957_c3_g1_i6:337-1491  -            385 413334at33208        -            287   9.5e-94  312.8   0.5   2   3   6.1e-15     7e-12   44.1   0.1    87   138   115   165   109   175 0.89 -
TRINITY_DN957_c3_g1_i6:337-1491  -            385 413334at33208        -            287   9.5e-94  312.8   0.5   3   3   2.4e-47   2.8e-44  150.5   0.0   137   278   185   357   171   362 0.81 -
TRINITY_DN957_c3_g1_i7:1327-2481 -            385 413334at33208        -            287   9.5e-94  312.8   0.5   1   3   3.1e-36   3.6e-33  114.0   0.0     8    95    18   105    11   109 0.95 -
TRINITY_DN957_c3_g1_i7:1327-2481 -            385 413334at33208        -            287   9.5e-94  312.8   0.5   2   3   6.1e-15     7e-12   44.1   0.1    87   138   115   165   109   175 0.89 -
TRINITY_DN957_c3_g1_i7:1327-2481 -            385 413334at33208        -            287   9.5e-94  312.8   0.5   3   3   2.4e-47   2.8e-44  150.5   0.0   137   278   185   357   171   362 0.81 -
TRINITY_DN957_c3_g1_i2:2-577     -            192 413334at33208        -            287   2.7e-48  163.6   0.1   1   2   7.5e-37   8.6e-34  116.0   0.0     8    95    18   105    11   109 0.95 -
TRINITY_DN957_c3_g1_i2:2-577     -            192 413334at33208        -            287   2.7e-48  163.6   0.1   2   2   1.8e-15   2.1e-12   45.9   0.1    87   138   115   165   105   173 0.89 -
TRINITY_DN957_c3_g1_i3:1394-1861 -            156 413334at33208        -            287   3.9e-41  140.1   0.0   1   1   4.4e-44     5e-41  139.8   0.0   170   278    11   128    10   133 0.91 -
TRINITY_DN36877_c0_g1_i2:334-576 -             81 413334at33208        -            287   6.7e-28   96.7   0.0   1   1   6.4e-31   7.4e-28   96.6   0.0   209   278     1    74     1    79 0.94 -
TRINITY_DN14475_c0_g1_i2:1-504   -            168 413334at33208        -            287   2.2e-25   88.5   6.0   1   2     1e-13   1.1e-10   40.1   0.3    97   138     1    42     1    50 0.92 -
TRINITY_DN14475_c0_g1_i2:1-504   -            168 413334at33208        -            287   2.2e-25   88.5   6.0   2   2   1.2e-16   1.4e-13   49.7   1.8   123   216    57   168    36   168 0.68 -
TRINITY_DN14475_c0_g1_i1:92-355  -             88 413334at33208        -            287   6.1e-12   44.3   2.7   1   1   2.9e-14   3.3e-11   41.9   2.7   137   198     5    88     2    88 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/413334at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/413334at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/413334at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:02:48 2021
# [ok]
