#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN5629_c0_g1_i6:86-2143    -            686 152327at33208        -            369  2.9e-146  486.3   0.1   1   2  4.5e-132  2.6e-129  430.5   0.1     1   322   128   518   128   523 0.85 -
TRINITY_DN5629_c0_g1_i6:86-2143    -            686 152327at33208        -            369  2.9e-146  486.3   0.1   2   2   2.8e-16   1.6e-13   49.5   0.0   321   368   631   685   621   686 0.84 -
TRINITY_DN5629_c0_g1_i4:86-2215    -            710 152327at33208        -            369  6.6e-146  485.1   0.1   1   2  6.1e-132  3.5e-129  430.1   0.1     1   322   128   518   128   523 0.85 -
TRINITY_DN5629_c0_g1_i4:86-2215    -            710 152327at33208        -            369  6.6e-146  485.1   0.1   2   2   2.9e-16   1.7e-13   49.4   0.0   321   368   655   709   646   710 0.84 -
TRINITY_DN5629_c0_g1_i7:86-2215    -            710 152327at33208        -            369  6.6e-146  485.1   0.1   1   2  6.1e-132  3.5e-129  430.1   0.1     1   322   128   518   128   523 0.85 -
TRINITY_DN5629_c0_g1_i7:86-2215    -            710 152327at33208        -            369  6.6e-146  485.1   0.1   2   2   2.9e-16   1.7e-13   49.4   0.0   321   368   655   709   646   710 0.84 -
TRINITY_DN5629_c0_g1_i3:86-2149    -            688 152327at33208        -            369  6.9e-146  485.0   0.1   1   2  5.6e-132  3.2e-129  430.2   0.1     1   322   128   518   128   523 0.85 -
TRINITY_DN5629_c0_g1_i3:86-2149    -            688 152327at33208        -            369  6.9e-146  485.0   0.1   2   2   2.8e-16   1.6e-13   49.5   0.0   321   368   633   687   624   688 0.84 -
TRINITY_DN69717_c0_g1_i1:118-507   -            130 152327at33208        -            369   1.4e-23   82.5   0.0   1   1   6.6e-26   3.8e-23   81.1   0.0   224   357     1   125     1   130 0.89 -
TRINITY_DN23539_c0_g1_i24:205-1939 -            494 152327at33208        -            369   1.2e-11   43.3   0.0   1   2   1.9e-08   1.1e-05   23.7   0.0     6   147     2   155     1   201 0.72 -
TRINITY_DN23539_c0_g1_i24:205-1939 -            494 152327at33208        -            369   1.2e-11   43.3   0.0   2   2   1.3e-06   0.00075   17.7   0.0   180   249   284   360   276   390 0.77 -
TRINITY_DN23539_c0_g1_i10:174-1658 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   1   2   4.3e-08   2.5e-05   22.5   0.0     6   147     2   156     1   202 0.70 -
TRINITY_DN23539_c0_g1_i10:174-1658 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   2   2   1.3e-06   0.00075   17.6   0.0   180   249   285   361   277   391 0.77 -
TRINITY_DN23539_c0_g1_i11:983-2467 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   1   2   4.3e-08   2.5e-05   22.5   0.0     6   147     2   156     1   202 0.70 -
TRINITY_DN23539_c0_g1_i11:983-2467 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   2   2   1.3e-06   0.00075   17.6   0.0   180   249   285   361   277   391 0.77 -
TRINITY_DN23539_c0_g1_i13:234-1718 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   1   2   4.3e-08   2.5e-05   22.5   0.0     6   147     2   156     1   202 0.70 -
TRINITY_DN23539_c0_g1_i13:234-1718 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   2   2   1.3e-06   0.00075   17.6   0.0   180   249   285   361   277   391 0.77 -
TRINITY_DN23539_c0_g1_i16:686-2170 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   1   2   4.3e-08   2.5e-05   22.5   0.0     6   147     2   156     1   202 0.70 -
TRINITY_DN23539_c0_g1_i16:686-2170 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   2   2   1.3e-06   0.00075   17.6   0.0   180   249   285   361   277   391 0.77 -
TRINITY_DN23539_c0_g1_i17:471-1955 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   1   2   4.3e-08   2.5e-05   22.5   0.0     6   147     2   156     1   202 0.70 -
TRINITY_DN23539_c0_g1_i17:471-1955 -            495 152327at33208        -            369   2.7e-11   42.1   0.0   2   2   1.3e-06   0.00075   17.6   0.0   180   249   285   361   277   391 0.77 -
TRINITY_DN23539_c0_g1_i1:205-1689  -            495 152327at33208        -            369   3.4e-11   41.8   0.0   1   2   5.4e-08   3.1e-05   22.2   0.0     6   147     2   156     1   202 0.70 -
TRINITY_DN23539_c0_g1_i1:205-1689  -            495 152327at33208        -            369   3.4e-11   41.8   0.0   2   2   1.3e-06   0.00075   17.6   0.0   180   249   285   361   277   391 0.77 -
TRINITY_DN3775_c0_g1_i1:152-1081   -            310 152327at33208        -            369     9e-09   33.8   0.9   1   2      0.11        65    1.4   0.1     7    37     1    29     1    32 0.86 -
TRINITY_DN3775_c0_g1_i1:152-1081   -            310 152327at33208        -            369     9e-09   33.8   0.9   2   2   1.1e-10   6.2e-08   31.1   0.1    74   200   106   233    80   259 0.78 -
TRINITY_DN3775_c0_g1_i2:152-1081   -            310 152327at33208        -            369     9e-09   33.8   0.9   1   2      0.11        65    1.4   0.1     7    37     1    29     1    32 0.86 -
TRINITY_DN3775_c0_g1_i2:152-1081   -            310 152327at33208        -            369     9e-09   33.8   0.9   2   2   1.1e-10   6.2e-08   31.1   0.1    74   200   106   233    80   259 0.78 -
TRINITY_DN3775_c0_g1_i3:152-1081   -            310 152327at33208        -            369     9e-09   33.8   0.9   1   2      0.11        65    1.4   0.1     7    37     1    29     1    32 0.86 -
TRINITY_DN3775_c0_g1_i3:152-1081   -            310 152327at33208        -            369     9e-09   33.8   0.9   2   2   1.1e-10   6.2e-08   31.1   0.1    74   200   106   233    80   259 0.78 -
TRINITY_DN23539_c0_g1_i18:259-1491 -            411 152327at33208        -            369   6.2e-07   27.8   0.0   1   2    0.0014      0.81    7.7   0.0    87   147     6    72     2   118 0.73 -
TRINITY_DN23539_c0_g1_i18:259-1491 -            411 152327at33208        -            369   6.2e-07   27.8   0.0   2   2   9.6e-07   0.00055   18.1   0.0   180   249   201   277   193   307 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/152327at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/152327at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/152327at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:00:30 2021
# [ok]
