#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN16559_c0_g1_i3:504-3143 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   1   3  8.7e-135    1e-131  439.5   1.4     1   490     1   632     1   636 0.80 -
TRINITY_DN16559_c0_g1_i3:504-3143 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   2   3   6.5e-25   7.5e-22   76.4   0.1   482   570   650   738   646   748 0.85 -
TRINITY_DN16559_c0_g1_i3:504-3143 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   3   3   2.5e-39   2.9e-36  124.1   2.4   548   665   751   873   744   873 0.91 -
TRINITY_DN16559_c0_g1_i5:450-3089 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   1   3  8.7e-135    1e-131  439.5   1.4     1   490     1   632     1   636 0.80 -
TRINITY_DN16559_c0_g1_i5:450-3089 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   2   3   6.5e-25   7.5e-22   76.4   0.1   482   570   650   738   646   748 0.85 -
TRINITY_DN16559_c0_g1_i5:450-3089 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   3   3   2.5e-39   2.9e-36  124.1   2.4   548   665   751   873   744   873 0.91 -
TRINITY_DN16559_c0_g1_i9:504-3143 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   1   3  8.7e-135    1e-131  439.5   1.4     1   490     1   632     1   636 0.80 -
TRINITY_DN16559_c0_g1_i9:504-3143 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   2   3   6.5e-25   7.5e-22   76.4   0.1   482   570   650   738   646   748 0.85 -
TRINITY_DN16559_c0_g1_i9:504-3143 -            880 210614at33208        -            665  1.9e-191  636.9  15.6   3   3   2.5e-39   2.9e-36  124.1   2.4   548   665   751   873   744   873 0.91 -
TRINITY_DN16559_c0_g1_i6:204-2843 -            880 210614at33208        -            665    2e-191  636.8  15.9   1   3  8.8e-135    1e-131  439.5   1.6     1   490     1   632     1   636 0.80 -
TRINITY_DN16559_c0_g1_i6:204-2843 -            880 210614at33208        -            665    2e-191  636.8  15.9   2   3   6.5e-25   7.5e-22   76.4   0.1   482   570   650   738   646   748 0.85 -
TRINITY_DN16559_c0_g1_i6:204-2843 -            880 210614at33208        -            665    2e-191  636.8  15.9   3   3   2.5e-39   2.9e-36  124.1   2.4   548   665   751   873   744   873 0.91 -
TRINITY_DN16559_c0_g1_i7:204-1079 -            292 210614at33208        -            665   3.7e-64  216.2  10.9   1   2   1.9e-06    0.0021   15.5   0.1   454   490     3    44     1    49 0.84 -
TRINITY_DN16559_c0_g1_i7:204-1079 -            292 210614at33208        -            665   3.7e-64  216.2  10.9   2   2   2.5e-59   2.9e-56  190.2   7.0   482   665    62   285    58   285 0.86 -
TRINITY_DN71136_c0_g1_i1:10-1851  -            614 210614at33208        -            665     2e-46  157.6  17.7   1   2   2.9e-11   3.4e-08   31.3   0.2   218   297    72   154     1   158 0.79 -
TRINITY_DN71136_c0_g1_i1:10-1851  -            614 210614at33208        -            665     2e-46  157.6  17.7   2   2   6.4e-39   7.3e-36  122.7  12.4   301   664   185   607   180   608 0.77 -
TRINITY_DN5061_c0_g1_i2:162-2651  -            830 210614at33208        -            665   5.6e-05   20.7   4.8   1   1   7.9e-08     9e-05   20.0   4.8   374   643   510   790   495   810 0.68 -
TRINITY_DN5061_c0_g1_i3:162-2651  -            830 210614at33208        -            665   5.6e-05   20.7   4.8   1   1   7.9e-08     9e-05   20.0   4.8   374   643   510   790   495   810 0.68 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/210614at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/210614at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/210614at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:06 2021
# [ok]
