#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2587_c0_g1_i1:90-1673  -            528 251577at33208        -            256   1.3e-73  246.4  12.7   1   1   1.2e-74   1.5e-71  239.7  12.7    52   234   271   472   234   493 0.86 -
TRINITY_DN3313_c0_g1_i1:634-2517 -            628 251577at33208        -            256   1.2e-06   27.1   0.2   1   1   2.7e-09   3.5e-06   25.5   0.2   149   225   527   609   520   619 0.85 -
TRINITY_DN3313_c0_g1_i4:634-2517 -            628 251577at33208        -            256   1.2e-06   27.1   0.2   1   1   2.7e-09   3.5e-06   25.5   0.2   149   225   527   609   520   619 0.85 -
TRINITY_DN956_c0_g1_i2:823-2091  -            423 251577at33208        -            256   1.6e-06   26.7   0.7   1   2   4.9e-06    0.0065   14.8   0.3    89   201   161   273   107   314 0.82 -
TRINITY_DN956_c0_g1_i2:823-2091  -            423 251577at33208        -            256   1.6e-06   26.7   0.7   2   2   0.00016      0.21    9.9   0.0   195   230   333   369   330   379 0.85 -
TRINITY_DN956_c0_g1_i3:823-2091  -            423 251577at33208        -            256   1.6e-06   26.7   0.7   1   2   4.9e-06    0.0065   14.8   0.3    89   201   161   273   107   314 0.82 -
TRINITY_DN956_c0_g1_i3:823-2091  -            423 251577at33208        -            256   1.6e-06   26.7   0.7   2   2   0.00016      0.21    9.9   0.0   195   230   333   369   330   379 0.85 -
TRINITY_DN956_c0_g1_i5:823-2091  -            423 251577at33208        -            256   1.6e-06   26.7   0.7   1   2   4.9e-06    0.0065   14.8   0.3    89   201   161   273   107   314 0.82 -
TRINITY_DN956_c0_g1_i5:823-2091  -            423 251577at33208        -            256   1.6e-06   26.7   0.7   2   2   0.00016      0.21    9.9   0.0   195   230   333   369   330   379 0.85 -
TRINITY_DN956_c0_g1_i7:184-2637  -            818 251577at33208        -            256   7.6e-06   24.4   0.3   1   2   1.6e-05     0.021   13.1   0.1    89   201   343   455   320   495 0.80 -
TRINITY_DN956_c0_g1_i7:184-2637  -            818 251577at33208        -            256   7.6e-06   24.4   0.3   2   2   0.00036      0.47    8.7   0.0   195   230   515   551   512   561 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/251577at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/251577at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/251577at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:20 2021
# [ok]
