#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN6209_c0_g1_i1:561-1379  -            273 424392at33208        -            232  1.3e-104  347.4   1.6   1   1  1.9e-107  2.2e-104  346.6   1.6     7   232     7   263     1   263 0.89 -
TRINITY_DN6209_c0_g1_i2:561-1379  -            273 424392at33208        -            232  1.3e-104  347.4   1.6   1   1  1.9e-107  2.2e-104  346.6   1.6     7   232     7   263     1   263 0.89 -
TRINITY_DN4962_c0_g1_i3:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   1   3   2.1e-19   2.4e-16   58.6   0.0    10   109    47   151    40   180 0.78 -
TRINITY_DN4962_c0_g1_i3:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   2   3   1.3e-10   1.5e-07   29.8   0.0   129   176   195   242   191   259 0.90 -
TRINITY_DN4962_c0_g1_i3:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   3   3    0.0015       1.7    6.7   0.0   197   223   302   328   282   336 0.80 -
TRINITY_DN4962_c0_g1_i4:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   1   3   2.1e-19   2.4e-16   58.6   0.0    10   109    47   151    40   180 0.78 -
TRINITY_DN4962_c0_g1_i4:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   2   3   1.3e-10   1.5e-07   29.8   0.0   129   176   195   242   191   259 0.90 -
TRINITY_DN4962_c0_g1_i4:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   3   3    0.0015       1.7    6.7   0.0   197   223   302   328   282   336 0.80 -
TRINITY_DN4962_c0_g1_i7:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   1   3   2.1e-19   2.4e-16   58.6   0.0    10   109    47   151    40   180 0.78 -
TRINITY_DN4962_c0_g1_i7:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   2   3   1.3e-10   1.5e-07   29.8   0.0   129   176   195   242   191   259 0.90 -
TRINITY_DN4962_c0_g1_i7:93-1121   -            343 424392at33208        -            232   1.3e-28   98.7   0.0   3   3    0.0015       1.7    6.7   0.0   197   223   302   328   282   336 0.80 -
TRINITY_DN4962_c0_g1_i1:1-522     -            174 424392at33208        -            232   3.9e-11   41.5   0.0   1   2   3.7e-11   4.2e-08   31.6   0.0   129   176    27    74    23   100 0.90 -
TRINITY_DN4962_c0_g1_i1:1-522     -            174 424392at33208        -            232   3.9e-11   41.5   0.0   2   2   0.00047      0.54    8.3   0.0   197   223   134   160   102   168 0.82 -
TRINITY_DN4962_c0_g1_i2:827-1348  -            174 424392at33208        -            232   3.9e-11   41.5   0.0   1   2   3.7e-11   4.2e-08   31.6   0.0   129   176    27    74    23   100 0.90 -
TRINITY_DN4962_c0_g1_i2:827-1348  -            174 424392at33208        -            232   3.9e-11   41.5   0.0   2   2   0.00047      0.54    8.3   0.0   197   223   134   160   102   168 0.82 -
TRINITY_DN16859_c0_g1_i3:639-1070 -            144 424392at33208        -            232       0.1   10.7   0.0   1   1   0.00013      0.14   10.2   0.0   167   225    75   135    68   141 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/424392at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/424392at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/424392at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:02:56 2021
# [ok]
