#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN12811_c0_g1_i1:262-1602  -            447 361216at33208        -            320   1.9e-67  226.5   2.5   1   3   6.6e-10   1.1e-07   30.1   0.1     2    60     3    65     2    74 0.88 -
TRINITY_DN12811_c0_g1_i1:262-1602  -            447 361216at33208        -            320   1.9e-67  226.5   2.5   2   3   3.8e-58   6.3e-56  188.7   0.6    62   270    96   337    81   357 0.89 -
TRINITY_DN12811_c0_g1_i1:262-1602  -            447 361216at33208        -            320   1.9e-67  226.5   2.5   3   3     0.019       3.1    5.7   0.0   287   313   406   432   400   436 0.87 -
TRINITY_DN12811_c0_g1_i2:262-1602  -            447 361216at33208        -            320   1.9e-67  226.5   2.5   1   3   6.6e-10   1.1e-07   30.1   0.1     2    60     3    65     2    74 0.88 -
TRINITY_DN12811_c0_g1_i2:262-1602  -            447 361216at33208        -            320   1.9e-67  226.5   2.5   2   3   3.8e-58   6.3e-56  188.7   0.6    62   270    96   337    81   357 0.89 -
TRINITY_DN12811_c0_g1_i2:262-1602  -            447 361216at33208        -            320   1.9e-67  226.5   2.5   3   3     0.019       3.1    5.7   0.0   287   313   406   432   400   436 0.87 -
TRINITY_DN6111_c0_g1_i1:568-2937   -            790 361216at33208        -            320   8.7e-31  106.0   4.2   1   3   1.1e-14   1.8e-12   45.8   0.1    63   158    48   144    42   144 0.88 -
TRINITY_DN6111_c0_g1_i1:568-2937   -            790 361216at33208        -            320   8.7e-31  106.0   4.2   2   3   1.6e-06   0.00026   19.0   0.1    87   131   132   176   121   190 0.90 -
TRINITY_DN6111_c0_g1_i1:568-2937   -            790 361216at33208        -            320   8.7e-31  106.0   4.2   3   3   3.6e-14     6e-12   44.2   0.2    66   193   212   350   195   359 0.77 -
TRINITY_DN6111_c0_g1_i2:660-3029   -            790 361216at33208        -            320   8.7e-31  106.0   4.2   1   3   1.1e-14   1.8e-12   45.8   0.1    63   158    48   144    42   144 0.88 -
TRINITY_DN6111_c0_g1_i2:660-3029   -            790 361216at33208        -            320   8.7e-31  106.0   4.2   2   3   1.6e-06   0.00026   19.0   0.1    87   131   132   176   121   190 0.90 -
TRINITY_DN6111_c0_g1_i2:660-3029   -            790 361216at33208        -            320   8.7e-31  106.0   4.2   3   3   3.6e-14     6e-12   44.2   0.2    66   193   212   350   195   359 0.77 -
TRINITY_DN19691_c0_g1_i1:1068-1748 -            227 361216at33208        -            320   2.8e-23   81.4   6.8   1   2   3.9e-06   0.00065   17.7   0.6   147   200    13    72     1    76 0.78 -
TRINITY_DN19691_c0_g1_i1:1068-1748 -            227 361216at33208        -            320   2.8e-23   81.4   6.8   2   2     1e-20   1.7e-18   65.7   0.9    61   195    79   224    73   227 0.82 -
TRINITY_DN322_c0_g1_i1:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   1   4   5.2e-06   0.00087   17.3   0.0    62   129    67   139    19   144 0.56 -
TRINITY_DN322_c0_g1_i1:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   2   4   1.1e-06   0.00018   19.5   0.0    62   160    67   164    53   170 0.80 -
TRINITY_DN322_c0_g1_i1:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   3   4   1.4e-07   2.4e-05   22.5   0.1    62   136   119   199    99   200 0.78 -
TRINITY_DN322_c0_g1_i1:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   4   4   3.1e-12   5.2e-10   37.8   0.0    51   132   161   245   147   256 0.85 -
TRINITY_DN322_c0_g1_i4:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   1   4   5.2e-06   0.00087   17.3   0.0    62   129    67   139    19   144 0.56 -
TRINITY_DN322_c0_g1_i4:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   2   4   1.1e-06   0.00018   19.5   0.0    62   160    67   164    53   170 0.80 -
TRINITY_DN322_c0_g1_i4:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   3   4   1.4e-07   2.4e-05   22.5   0.1    62   136   119   199    99   200 0.78 -
TRINITY_DN322_c0_g1_i4:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   4   4   3.1e-12   5.2e-10   37.8   0.0    51   132   161   245   147   256 0.85 -
TRINITY_DN322_c0_g1_i6:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   1   4   5.2e-06   0.00087   17.3   0.0    62   129    67   139    19   144 0.56 -
TRINITY_DN322_c0_g1_i6:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   2   4   1.1e-06   0.00018   19.5   0.0    62   160    67   164    53   170 0.80 -
TRINITY_DN322_c0_g1_i6:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   3   4   1.4e-07   2.4e-05   22.5   0.1    62   136   119   199    99   200 0.78 -
TRINITY_DN322_c0_g1_i6:222-1004    -            261 361216at33208        -            320   1.2e-22   79.3   2.5   4   4   3.1e-12   5.2e-10   37.8   0.0    51   132   161   245   147   256 0.85 -
TRINITY_DN19691_c0_g1_i3:1068-1703 -            212 361216at33208        -            320   6.7e-21   73.6   4.6   1   2   3.5e-06   0.00058   17.9   0.6   147   200    13    72     1    76 0.78 -
TRINITY_DN19691_c0_g1_i3:1068-1703 -            212 361216at33208        -            320   6.7e-21   73.6   4.6   2   2   8.3e-18   1.4e-15   56.1   0.2    61   179    79   204    70   208 0.82 -
TRINITY_DN4491_c0_g1_i2:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   1   4   1.6e-09   2.7e-07   28.9   0.0    51   135    25   116     5   137 0.77 -
TRINITY_DN4491_c0_g1_i2:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   2   4     0.014       2.3    6.1   0.1   106   158   159   203   153   208 0.58 -
TRINITY_DN4491_c0_g1_i2:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   3   4   5.9e-08   9.8e-06   23.7   0.1    57   131   212   293   204   299 0.81 -
TRINITY_DN4491_c0_g1_i2:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   4   4   1.7e-05    0.0029   15.6   2.7    65   100   274   315   274   319 0.83 -
TRINITY_DN4491_c0_g1_i5:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   1   4   1.6e-09   2.7e-07   28.9   0.0    51   135    25   116     5   137 0.77 -
TRINITY_DN4491_c0_g1_i5:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   2   4     0.014       2.3    6.1   0.1   106   158   159   203   153   208 0.58 -
TRINITY_DN4491_c0_g1_i5:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   3   4   5.9e-08   9.8e-06   23.7   0.1    57   131   212   293   204   299 0.81 -
TRINITY_DN4491_c0_g1_i5:205-1164   -            320 361216at33208        -            320   4.2e-18   64.4  10.2   4   4   1.7e-05    0.0029   15.6   2.7    65   100   274   315   274   319 0.83 -
TRINITY_DN4491_c0_g1_i6:143-1084   -            314 361216at33208        -            320   5.9e-18   63.9  10.4   1   4   2.4e-09     4e-07   28.3   0.0    52   135    20   110     8   131 0.78 -
TRINITY_DN4491_c0_g1_i6:143-1084   -            314 361216at33208        -            320   5.9e-18   63.9  10.4   2   4     0.013       2.2    6.1   0.1   106   158   153   197   147   202 0.58 -
TRINITY_DN4491_c0_g1_i6:143-1084   -            314 361216at33208        -            320   5.9e-18   63.9  10.4   3   4   6.4e-08   1.1e-05   23.6   0.1    57   131   206   287   198   290 0.81 -
TRINITY_DN4491_c0_g1_i6:143-1084   -            314 361216at33208        -            320   5.9e-18   63.9  10.4   4   4   1.6e-05    0.0027   15.7   2.6    65   100   268   309   268   313 0.83 -
TRINITY_DN19691_c0_g1_i5:1068-1640 -            191 361216at33208        -            320   4.3e-17   61.0   5.8   1   2     3e-06    0.0005   18.1   0.6   148   200    14    72     2    76 0.79 -
TRINITY_DN19691_c0_g1_i5:1068-1640 -            191 361216at33208        -            320   4.3e-17   61.0   5.8   2   2     4e-14   6.8e-12   44.0   0.5    61   167    79   190    73   191 0.80 -
TRINITY_DN13467_c0_g1_i1:95-1258   -            388 361216at33208        -            320     2e-16   58.8   4.7   1   4      0.25        42    2.0   0.1    65   103    10    58     8    63 0.70 -
TRINITY_DN13467_c0_g1_i1:95-1258   -            388 361216at33208        -            320     2e-16   58.8   4.7   2   4    0.0002     0.033   12.1   0.1    27   110    48   140    39   146 0.70 -
TRINITY_DN13467_c0_g1_i1:95-1258   -            388 361216at33208        -            320     2e-16   58.8   4.7   3   4   9.2e-07   0.00015   19.8   0.1    63   158   140   240   137   244 0.84 -
TRINITY_DN13467_c0_g1_i1:95-1258   -            388 361216at33208        -            320     2e-16   58.8   4.7   4   4     4e-09   6.8e-07   27.6   0.1    54   136   244   331   241   340 0.88 -
TRINITY_DN14836_c0_g1_i1:327-1085  -            253 361216at33208        -            320   8.8e-16   56.7   0.2   1   2   1.3e-07   2.1e-05   22.6   0.0    69   132    10    81     3   108 0.84 -
TRINITY_DN14836_c0_g1_i1:327-1085  -            253 361216at33208        -            320   8.8e-16   56.7   0.2   2   2   4.6e-10   7.6e-08   30.7   0.1    62   177   132   253   116   253 0.80 -
TRINITY_DN14836_c0_g1_i2:327-1085  -            253 361216at33208        -            320   8.8e-16   56.7   0.2   1   2   1.3e-07   2.1e-05   22.6   0.0    69   132    10    81     3   108 0.84 -
