#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3605_c0_g1_i1:70-3480     -           1137 203698at33208        -            796         0 1030.4  19.1   1   4   2.6e-09   4.9e-07   27.1  11.2     2    77    46   130    45   147 0.79 -
TRINITY_DN3605_c0_g1_i1:70-3480     -           1137 203698at33208        -            796         0 1030.4  19.1   2   4  2.8e-143  5.3e-141  470.1   0.1    76   328   264   532   238   545 0.93 -
TRINITY_DN3605_c0_g1_i1:70-3480     -           1137 203698at33208        -            796         0 1030.4  19.1   3   4   4.8e-98   9.2e-96  320.5   0.0   336   541   627   857   611   866 0.89 -
TRINITY_DN3605_c0_g1_i1:70-3480     -           1137 203698at33208        -            796         0 1030.4  19.1   4   4   3.7e-66     7e-64  215.1   0.0   536   755   875  1137   870  1137 0.85 -
TRINITY_DN3605_c0_g1_i2:417-3038    -            874 203698at33208        -            796    9e-304 1008.5   1.7   1   3  4.4e-143  8.5e-141  469.5   0.3    78   328     3   269     1   282 0.94 -
TRINITY_DN3605_c0_g1_i2:417-3038    -            874 203698at33208        -            796    9e-304 1008.5   1.7   2   3     3e-98   5.8e-96  321.2   0.0   336   541   364   594   348   603 0.89 -
TRINITY_DN3605_c0_g1_i2:417-3038    -            874 203698at33208        -            796    9e-304 1008.5   1.7   3   3   2.5e-66   4.7e-64  215.6   0.0   536   755   612   874   607   874 0.85 -
TRINITY_DN1174_c0_g1_i10:521-2401   -            627 203698at33208        -            796  3.2e-145  484.1   0.2   1   1    2e-147  3.8e-145  483.9   0.2    88   685     5   626     2   627 0.86 -
TRINITY_DN1174_c0_g1_i13:521-2401   -            627 203698at33208        -            796  3.2e-145  484.1   0.2   1   1    2e-147  3.8e-145  483.9   0.2    88   685     5   626     2   627 0.86 -
TRINITY_DN1174_c0_g1_i2:521-2401    -            627 203698at33208        -            796  3.2e-145  484.1   0.2   1   1    2e-147  3.8e-145  483.9   0.2    88   685     5   626     2   627 0.86 -
TRINITY_DN1174_c0_g1_i3:521-2401    -            627 203698at33208        -            796  3.2e-145  484.1   0.2   1   1    2e-147  3.8e-145  483.9   0.2    88   685     5   626     2   627 0.86 -
TRINITY_DN1174_c0_g1_i8:521-2401    -            627 203698at33208        -            796  3.2e-145  484.1   0.2   1   1    2e-147  3.8e-145  483.9   0.2    88   685     5   626     2   627 0.86 -
TRINITY_DN1023_c0_g1_i7:1286-3179   -            622 203698at33208        -            796  9.9e-138  459.3   0.0   1   1  5.8e-140  1.1e-137  459.2   0.0    92   693     2   620     1   622 0.86 -
TRINITY_DN1765_c0_g1_i1:1648-3519   -            624 203698at33208        -            796  4.3e-137  457.2   0.1   1   1  2.7e-139  5.1e-137  457.0   0.1    85   680     4   624     2   624 0.86 -
TRINITY_DN1765_c0_g1_i3:1648-3519   -            624 203698at33208        -            796  4.3e-137  457.2   0.1   1   1  2.7e-139  5.1e-137  457.0   0.1    85   680     4   624     2   624 0.86 -
TRINITY_DN1765_c0_g1_i6:1648-3519   -            624 203698at33208        -            796  4.3e-137  457.2   0.1   1   1  2.7e-139  5.1e-137  457.0   0.1    85   680     4   624     2   624 0.86 -
TRINITY_DN1023_c0_g1_i2:1286-3133   -            616 203698at33208        -            796  6.2e-136  453.4   0.0   1   1  3.7e-138  7.1e-136  453.2   0.0    92   680     2   616     1   616 0.86 -
TRINITY_DN7572_c0_g1_i1:269-2170    -            634 203698at33208        -            796  1.2e-135  452.4   0.1   1   1  7.1e-138  1.4e-135  452.3   0.1    90   685     2   634     1   634 0.86 -
TRINITY_DN7572_c0_g1_i5:269-2170    -            634 203698at33208        -            796  1.2e-135  452.4   0.1   1   1  7.1e-138  1.4e-135  452.3   0.1    90   685     2   634     1   634 0.86 -
TRINITY_DN7572_c0_g1_i7:269-2170    -            634 203698at33208        -            796  1.2e-135  452.4   0.1   1   1  7.1e-138  1.4e-135  452.3   0.1    90   685     2   634     1   634 0.86 -
TRINITY_DN8425_c0_g1_i1:129-2000    -            624 203698at33208        -            796  1.4e-126  422.5   2.3   1   1  8.2e-129  1.6e-126  422.3   2.3    89   680     2   624     1   624 0.85 -
TRINITY_DN3231_c0_g1_i4:1065-3002   -            646 203698at33208        -            796  7.1e-124  413.5   0.0   1   1  4.5e-126  8.6e-124  413.2   0.0    87   680    18   646     9   646 0.85 -
TRINITY_DN3231_c0_g1_i6:1073-3010   -            646 203698at33208        -            796  7.1e-124  413.5   0.0   1   1  4.5e-126  8.6e-124  413.2   0.0    87   680    18   646     9   646 0.85 -
TRINITY_DN3231_c0_g1_i8:1073-3010   -            646 203698at33208        -            796  7.1e-124  413.5   0.0   1   1  4.5e-126  8.6e-124  413.2   0.0    87   680    18   646     9   646 0.85 -
TRINITY_DN1023_c0_g1_i1:1292-2683   -            464 203698at33208        -            796  1.1e-122  409.5   0.0   1   1  7.1e-125  1.4e-122  409.3   0.0    93   533     1   455     1   462 0.89 -
TRINITY_DN3231_c0_g1_i1:1444-3048   -            535 203698at33208        -            796  2.5e-112  375.3   0.0   1   1  1.5e-114  2.9e-112  375.1   0.0    88   589     2   535     1   535 0.85 -
TRINITY_DN15224_c1_g1_i10:1634-3058 -            475 203698at33208        -            796  6.2e-107  357.5   0.0   1   1  4.3e-109  8.2e-107  357.1   0.0    90   539     3   470     1   474 0.85 -
TRINITY_DN15224_c1_g1_i4:1634-3058  -            475 203698at33208        -            796  6.2e-107  357.5   0.0   1   1  4.3e-109  8.2e-107  357.1   0.0    90   539     3   470     1   474 0.85 -
TRINITY_DN10902_c0_g2_i11:483-2495  -            671 203698at33208        -            796  4.5e-101  338.1   0.1   1   1  3.5e-103  6.6e-101  337.5   0.1    45   669    10   671     2   671 0.80 -
TRINITY_DN10902_c0_g2_i13:483-2495  -            671 203698at33208        -            796  4.5e-101  338.1   0.1   1   1  3.5e-103  6.6e-101  337.5   0.1    45   669    10   671     2   671 0.80 -
TRINITY_DN10902_c0_g2_i14:483-2495  -            671 203698at33208        -            796  4.5e-101  338.1   0.1   1   1  3.5e-103  6.6e-101  337.5   0.1    45   669    10   671     2   671 0.80 -
TRINITY_DN10902_c0_g2_i6:483-2495   -            671 203698at33208        -            796  4.5e-101  338.1   0.1   1   1  3.5e-103  6.6e-101  337.5   0.1    45   669    10   671     2   671 0.80 -
TRINITY_DN37749_c0_g2_i3:406-3168   -            921 203698at33208        -            796   1.1e-91  307.0   0.2   1   2   3.8e-41   7.2e-39  132.4   0.0    66   279    14   231     2   243 0.84 -
TRINITY_DN37749_c0_g2_i3:406-3168   -            921 203698at33208        -            796   1.1e-91  307.0   0.2   2   2   2.4e-53   4.5e-51  172.7   0.0   290   650   526   920   523   921 0.72 -
TRINITY_DN37749_c0_g2_i1:406-3168   -            921 203698at33208        -            796   1.1e-91  307.0   0.2   1   2   3.8e-41   7.2e-39  132.4   0.0    66   279    14   231     2   243 0.84 -
TRINITY_DN37749_c0_g2_i1:406-3168   -            921 203698at33208        -            796   1.1e-91  307.0   0.2   2   2   2.3e-53   4.4e-51  172.7   0.0   290   650   526   920   523   921 0.72 -
TRINITY_DN37749_c0_g2_i2:406-3168   -            921 203698at33208        -            796   1.1e-91  307.0   0.2   1   2   3.8e-41   7.2e-39  132.4   0.0    66   279    14   231     2   243 0.84 -
TRINITY_DN37749_c0_g2_i2:406-3168   -            921 203698at33208        -            796   1.1e-91  307.0   0.2   2   2   2.3e-53   4.4e-51  172.7   0.0   290   650   526   920   523   921 0.72 -
TRINITY_DN4871_c0_g1_i8:902-3001    -            700 203698at33208        -            796   2.9e-86  289.1   0.0   1   2   1.1e-34   2.2e-32  110.9   0.0    93   277     1   193     1   200 0.84 -
TRINITY_DN4871_c0_g1_i8:902-3001    -            700 203698at33208        -            796   2.9e-86  289.1   0.0   2   2   1.9e-54   3.7e-52  176.3   0.0   292   675   272   698   264   700 0.76 -
TRINITY_DN4871_c0_g1_i6:890-2989    -            700 203698at33208        -            796   2.9e-86  289.1   0.0   1   2   1.1e-34   2.2e-32  110.9   0.0    93   277     1   193     1   200 0.84 -
TRINITY_DN4871_c0_g1_i6:890-2989    -            700 203698at33208        -            796   2.9e-86  289.1   0.0   2   2   1.9e-54   3.7e-52  176.3   0.0   292   675   272   698   264   700 0.76 -
TRINITY_DN4871_c0_g1_i7:902-3001    -            700 203698at33208        -            796   2.9e-86  289.1   0.0   1   2   1.1e-34   2.2e-32  110.9   0.0    93   277     1   193     1   200 0.84 -
