#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2451_c0_g1_i18:581-1888 -            436 312577at33208        -            319   1.3e-88  296.8  35.1   1   1   2.1e-89   2.1e-86  289.6  35.1     1   319    16   421    16   421 0.79 -
TRINITY_DN2451_c0_g1_i15:239-1270 -            344 312577at33208        -            319   6.5e-77  258.4  24.1   1   1   9.3e-79   9.5e-76  254.6  24.1    53   319     1   329     1   329 0.82 -
TRINITY_DN2451_c0_g1_i8:581-1612  -            344 312577at33208        -            319   6.5e-77  258.4  24.1   1   1   9.3e-79   9.5e-76  254.6  24.1    53   319     1   329     1   329 0.82 -
TRINITY_DN2451_c0_g1_i6:581-1612  -            344 312577at33208        -            319   8.4e-77  258.1  25.2   1   1   1.2e-78   1.2e-75  254.3  25.2    53   319     1   329     1   329 0.83 -
TRINITY_DN2451_c0_g1_i10:581-1612 -            344 312577at33208        -            319   1.3e-76  257.5  25.6   1   1   1.8e-78   1.8e-75  253.7  25.6    53   319     1   329     1   329 0.83 -
TRINITY_DN2451_c0_g1_i14:581-1612 -            344 312577at33208        -            319   8.5e-76  254.8  24.5   1   1   1.2e-77   1.2e-74  251.0  24.5    53   319     1   329     1   329 0.82 -
TRINITY_DN2451_c0_g1_i17:239-1270 -            344 312577at33208        -            319   9.5e-76  254.6  24.9   1   1   1.4e-77   1.4e-74  250.8  24.9    53   319     1   329     1   329 0.82 -
TRINITY_DN2451_c0_g1_i12:86-1036  -            317 312577at33208        -            319   6.9e-74  248.5  22.1   1   1   1.1e-75   1.1e-72  244.5  22.1    74   319     3   302     1   302 0.84 -
TRINITY_DN2451_c0_g1_i5:86-1003   -            306 312577at33208        -            319   1.3e-63  214.7  21.4   1   1   2.4e-65   2.4e-62  210.6  21.4    94   319    12   291     4   291 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/312577at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/312577at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/312577at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:55 2021
# [ok]
