#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1121_c0_g1_i3:539-1984  -            482 313091at33208        -            309  6.4e-134  444.8   0.5   1   2  7.7e-137  6.4e-134  444.8   0.5     1   281     1   316     1   342 0.88 -
TRINITY_DN1121_c0_g1_i3:539-1984  -            482 313091at33208        -            309  6.4e-134  444.8   0.5   2   2     0.044        37    2.2   2.1   274   306   430   471   397   474 0.57 -
TRINITY_DN1121_c0_g1_i8:545-1990  -            482 313091at33208        -            309  6.4e-134  444.8   0.5   1   2  7.7e-137  6.4e-134  444.8   0.5     1   281     1   316     1   342 0.88 -
TRINITY_DN1121_c0_g1_i8:545-1990  -            482 313091at33208        -            309  6.4e-134  444.8   0.5   2   2     0.044        37    2.2   2.1   274   306   430   471   397   474 0.57 -
TRINITY_DN1121_c0_g1_i11:539-1615 -            359 313091at33208        -            309   9.7e-74  247.2   0.6   1   2   1.2e-76   9.7e-74  247.2   0.6   115   280     1   192     1   217 0.84 -
TRINITY_DN1121_c0_g1_i11:539-1615 -            359 313091at33208        -            309   9.7e-74  247.2   0.6   2   2      0.03        25    2.8   2.2   273   306   306   348   273   351 0.57 -
TRINITY_DN1121_c0_g1_i13:0-494    -            163 313091at33208        -            309   5.9e-70  234.7   2.0   1   1     8e-73   6.6e-70  234.6   2.0     1   152     1   163     1   163 0.92 -
TRINITY_DN1121_c0_g1_i10:36-839   -            268 313091at33208        -            309   6.7e-21   73.6   6.8   1   2   1.6e-23   1.4e-20   72.6   0.2   198   281     1   102     1   126 0.74 -
TRINITY_DN1121_c0_g1_i10:36-839   -            268 313091at33208        -            309   6.7e-21   73.6   6.8   2   2     0.019        16    3.4   2.2   273   306   215   257   182   260 0.57 -
TRINITY_DN7514_c0_g1_i2:551-1519  -            323 313091at33208        -            309   4.9e-15   54.4   0.3   1   1     1e-17   8.3e-15   53.6   0.3    82   256     4   210     1   252 0.76 -
TRINITY_DN7514_c0_g1_i5:90-1058   -            323 313091at33208        -            309   4.9e-15   54.4   0.3   1   1     1e-17   8.3e-15   53.6   0.3    82   256     4   210     1   252 0.76 -
TRINITY_DN7514_c0_g1_i1:551-1519  -            323 313091at33208        -            309   4.9e-15   54.4   0.3   1   1     1e-17   8.3e-15   53.6   0.3    82   256     4   210     1   252 0.76 -
TRINITY_DN7514_c0_g1_i3:516-1484  -            323 313091at33208        -            309   4.9e-15   54.4   0.3   1   1     1e-17   8.3e-15   53.6   0.3    82   256     4   210     1   252 0.76 -
TRINITY_DN857_c0_g1_i2:379-1920   -            514 313091at33208        -            309   8.8e-11   40.4   0.1   1   1   2.2e-13   1.9e-10   39.3   0.1   140   255   319   451   306   483 0.84 -
TRINITY_DN11242_c0_g1_i1:731-1828 -            366 313091at33208        -            309     0.013   13.5   0.2   1   2      0.35   2.9e+02   -0.7   0.0     4    38    72   110    70   120 0.71 -
TRINITY_DN11242_c0_g1_i1:731-1828 -            366 313091at33208        -            309     0.013   13.5   0.2   2   2   5.8e-05     0.048   11.7   0.1   181   220   124   163   100   189 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/313091at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/313091at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/313091at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:55 2021
# [ok]
