#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2837_c0_g1_i1:912-4607  -           1232 63697at33208         -            947         0 1932.9  41.4   1   5   0.00096      0.98    6.2   1.2    20    59    53    96    42   109 0.70 -
TRINITY_DN2837_c0_g1_i1:912-4607  -           1232 63697at33208         -            947         0 1932.9  41.4   2   5      0.38   3.9e+02   -2.4   0.0    39    51   179   191   168   199 0.75 -
TRINITY_DN2837_c0_g1_i1:912-4607  -           1232 63697at33208         -            947         0 1932.9  41.4   3   5   9.7e-06    0.0099   12.8   6.1    17    63   201   259   187   263 0.76 -
TRINITY_DN2837_c0_g1_i1:912-4607  -           1232 63697at33208         -            947         0 1932.9  41.4   4   5   7.1e-32   7.3e-29   99.3   2.8    51   121   288   366   282   377 0.91 -
TRINITY_DN2837_c0_g1_i1:912-4607  -           1232 63697at33208         -            947         0 1932.9  41.4   5   5         0         0 1832.8   6.7   116   941   387  1219   381  1225 0.99 -
TRINITY_DN2837_c0_g1_i2:912-4652  -           1247 63697at33208         -            947         0 1932.7  41.4   1   5   0.00097      0.99    6.2   1.2    20    59    68   111    57   124 0.70 -
TRINITY_DN2837_c0_g1_i2:912-4652  -           1247 63697at33208         -            947         0 1932.7  41.4   2   5      0.39     4e+02   -2.4   0.0    39    51   194   206   183   214 0.75 -
TRINITY_DN2837_c0_g1_i2:912-4652  -           1247 63697at33208         -            947         0 1932.7  41.4   3   5     1e-05      0.01   12.8   6.1    17    63   216   274   202   278 0.76 -
TRINITY_DN2837_c0_g1_i2:912-4652  -           1247 63697at33208         -            947         0 1932.7  41.4   4   5   7.2e-32   7.4e-29   99.3   2.8    51   121   303   381   297   392 0.91 -
TRINITY_DN2837_c0_g1_i2:912-4652  -           1247 63697at33208         -            947         0 1932.7  41.4   5   5         0         0 1832.8   6.7   116   941   402  1234   396  1240 0.99 -
