#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN48537_c0_g1_i2:338-2311 -            482 373040at33208        -            251  3.4e-131  435.2  12.3   1   2   2.4e-67   2.4e-64  216.2   6.0     1   109     8   123     8   136 0.90 -
TRINITY_DN48537_c0_g1_i2:338-2311 -            482 373040at33208        -            251  3.4e-131  435.2  12.3   2   2   4.3e-69   4.4e-66  221.9   0.4   106   248   143   309   135   312 0.88 -
TRINITY_DN48537_c0_g1_i3:338-1783 -            482 373040at33208        -            251  3.4e-131  435.2  12.3   1   2   2.4e-67   2.4e-64  216.2   6.0     1   109     8   123     8   136 0.90 -
TRINITY_DN48537_c0_g1_i3:338-1783 -            482 373040at33208        -            251  3.4e-131  435.2  12.3   2   2   4.3e-69   4.4e-66  221.9   0.4   106   248   143   309   135   312 0.88 -
TRINITY_DN48537_c0_g1_i1:522-794  -             91 373040at33208        -            251     3e-53  179.9   7.5   1   1   3.3e-56   3.4e-53  179.7   7.5     1    84     8    91     8    91 0.99 -
TRINITY_DN3963_c0_g1_i3:51-1199   -            383 373040at33208        -            251   0.00094   17.7   0.2   1   2     7e-05     0.072   11.6   0.0    94   150    27    85    18    99 0.74 -
TRINITY_DN3963_c0_g1_i3:51-1199   -            383 373040at33208        -            251   0.00094   17.7   0.2   2   2     0.013        13    4.2   0.0   135   216   152   231   134   245 0.68 -
TRINITY_DN3963_c0_g1_i1:51-1313   -            421 373040at33208        -            251   0.00096   17.7   0.2   1   2   6.1e-05     0.062   11.8   0.1    93   150    64   123    19   136 0.82 -
TRINITY_DN3963_c0_g1_i1:51-1313   -            421 373040at33208        -            251   0.00096   17.7   0.2   2   2     0.015        16    3.9   0.0   135   216   190   269   173   283 0.67 -
TRINITY_DN3963_c0_g1_i6:46-1308   -            421 373040at33208        -            251   0.00096   17.7   0.2   1   2   6.1e-05     0.062   11.8   0.1    93   150    64   123    19   136 0.82 -
TRINITY_DN3963_c0_g1_i6:46-1308   -            421 373040at33208        -            251   0.00096   17.7   0.2   2   2     0.015        16    3.9   0.0   135   216   190   269   173   283 0.67 -
TRINITY_DN15414_c0_g1_i5:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   1   4     1e-05     0.011   14.3   0.4   126   148     3    25     1    32 0.87 -
TRINITY_DN15414_c0_g1_i5:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   2   4     0.042        43    2.5   0.5   127   150    32    55    24    61 0.73 -
TRINITY_DN15414_c0_g1_i5:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   3   4      0.11   1.1e+02    1.2   1.5   128   147    61    80    54    88 0.88 -
TRINITY_DN15414_c0_g1_i5:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   4   4      0.31   3.1e+02   -0.3   0.6   124   147    81   104    76   109 0.76 -
TRINITY_DN15414_c0_g1_i6:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   1   4     1e-05     0.011   14.3   0.4   126   148     3    25     1    32 0.87 -
TRINITY_DN15414_c0_g1_i6:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   2   4     0.042        43    2.5   0.5   127   150    32    55    24    61 0.73 -
TRINITY_DN15414_c0_g1_i6:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   3   4      0.11   1.1e+02    1.2   1.5   128   147    61    80    54    88 0.88 -
TRINITY_DN15414_c0_g1_i6:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   4   4      0.31   3.1e+02   -0.3   0.6   124   147    81   104    76   109 0.76 -
TRINITY_DN15414_c0_g1_i8:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   1   4     1e-05     0.011   14.3   0.4   126   148     3    25     1    32 0.87 -
TRINITY_DN15414_c0_g1_i8:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   2   4     0.042        43    2.5   0.5   127   150    32    55    24    61 0.73 -
TRINITY_DN15414_c0_g1_i8:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   3   4      0.11   1.1e+02    1.2   1.5   128   147    61    80    54    88 0.88 -
TRINITY_DN15414_c0_g1_i8:268-594  -            109 373040at33208        -            251     0.011   14.3   0.4   4   4      0.31   3.1e+02   -0.3   0.6   124   147    81   104    76   109 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/373040at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/373040at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/373040at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:02:30 2021
# [ok]
