#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN794_c0_g1_i1:563-2035  -            491 301572at33208        -            397  1.6e-166  553.1  10.5   1   3    0.0042       3.5    5.4   1.1     1    14     1    14     1    34 0.86 -
TRINITY_DN794_c0_g1_i1:563-2035  -            491 301572at33208        -            397  1.6e-166  553.1  10.5   2   3      0.18   1.5e+02    0.0   0.0    13    25    43    55    35    60 0.86 -
TRINITY_DN794_c0_g1_i1:563-2035  -            491 301572at33208        -            397  1.6e-166  553.1  10.5   3   3  6.6e-169  5.5e-166  551.4   1.4    22   397    74   487    54   487 0.89 -
TRINITY_DN794_c0_g1_i2:561-2033  -            491 301572at33208        -            397  1.6e-166  553.1  10.5   1   3    0.0042       3.5    5.4   1.1     1    14     1    14     1    34 0.86 -
TRINITY_DN794_c0_g1_i2:561-2033  -            491 301572at33208        -            397  1.6e-166  553.1  10.5   2   3      0.18   1.5e+02    0.0   0.0    13    25    43    55    35    60 0.86 -
TRINITY_DN794_c0_g1_i2:561-2033  -            491 301572at33208        -            397  1.6e-166  553.1  10.5   3   3  6.6e-169  5.5e-166  551.4   1.4    22   397    74   487    54   487 0.89 -
TRINITY_DN2281_c0_g1_i1:295-1074 -            260 301572at33208        -            397   5.9e-28   96.9   0.1   1   1   1.9e-30   1.6e-27   95.4   0.1    37   273     2   256     1   260 0.75 -
TRINITY_DN2281_c0_g1_i5:443-1222 -            260 301572at33208        -            397   5.9e-28   96.9   0.1   1   1   1.9e-30   1.6e-27   95.4   0.1    37   273     2   256     1   260 0.75 -
TRINITY_DN2281_c0_g1_i6:431-1210 -            260 301572at33208        -            397   5.9e-28   96.9   0.1   1   1   1.9e-30   1.6e-27   95.4   0.1    37   273     2   256     1   260 0.75 -
TRINITY_DN2281_c0_g1_i7:440-1219 -            260 301572at33208        -            397   5.9e-28   96.9   0.1   1   1   1.9e-30   1.6e-27   95.4   0.1    37   273     2   256     1   260 0.75 -
TRINITY_DN2281_c0_g1_i8:295-1074 -            260 301572at33208        -            397   5.9e-28   96.9   0.1   1   1   1.9e-30   1.6e-27   95.4   0.1    37   273     2   256     1   260 0.75 -
TRINITY_DN2281_c0_g1_i9:431-1210 -            260 301572at33208        -            397   5.9e-28   96.9   0.1   1   1   1.9e-30   1.6e-27   95.4   0.1    37   273     2   256     1   260 0.75 -
TRINITY_DN3146_c0_g1_i1:89-676   -            196 301572at33208        -            397      0.02   12.8   0.1   1   1     5e-05     0.042   11.7   0.0    29    77    60   108    36   113 0.85 -
TRINITY_DN3146_c0_g1_i2:162-749  -            196 301572at33208        -            397      0.02   12.8   0.1   1   1     5e-05     0.042   11.7   0.0    29    77    60   108    36   113 0.85 -
TRINITY_DN3146_c0_g1_i4:100-687  -            196 301572at33208        -            397      0.02   12.8   0.1   1   1     5e-05     0.042   11.7   0.0    29    77    60   108    36   113 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/301572at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/301572at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/301572at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:46 2021
# [ok]
