#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN4006_c0_g1_i7:36-1367 -            444 345959at33208        -            262   1.2e-44  151.8  23.9   1   3     3e-06    0.0069   14.9   0.6     4    26    50    72    47    78 0.88 -
TRINITY_DN4006_c0_g1_i7:36-1367 -            444 345959at33208        -            262   1.2e-44  151.8  23.9   2   3   1.8e-06    0.0041   15.6   0.3    26    50   107   131   104   155 0.86 -
TRINITY_DN4006_c0_g1_i7:36-1367 -            444 345959at33208        -            262   1.2e-44  151.8  23.9   3   3   3.4e-40   7.8e-37  126.1  11.1   100   261   243   431   154   432 0.80 -
TRINITY_DN4006_c0_g1_i2:36-1367 -            444 345959at33208        -            262   1.2e-44  151.8  23.9   1   3     3e-06    0.0069   14.9   0.6     4    26    50    72    47    78 0.88 -
TRINITY_DN4006_c0_g1_i2:36-1367 -            444 345959at33208        -            262   1.2e-44  151.8  23.9   2   3   1.8e-06    0.0041   15.6   0.3    26    50   107   131   104   155 0.86 -
TRINITY_DN4006_c0_g1_i2:36-1367 -            444 345959at33208        -            262   1.2e-44  151.8  23.9   3   3   3.4e-40   7.8e-37  126.1  11.1   100   261   243   431   154   432 0.80 -
TRINITY_DN4006_c0_g1_i6:36-1473 -            451 345959at33208        -            262   2.5e-40  137.6  25.1   1   3   3.1e-06     0.007   14.8   0.6     4    26    50    72    47    78 0.88 -
TRINITY_DN4006_c0_g1_i6:36-1473 -            451 345959at33208        -            262   2.5e-40  137.6  25.1   2   3   1.7e-06    0.0039   15.7   0.2    26    50   107   131   102   156 0.86 -
TRINITY_DN4006_c0_g1_i6:36-1473 -            451 345959at33208        -            262   2.5e-40  137.6  25.1   3   3   1.2e-35   2.7e-32  111.2  12.8   100   261   243   438   150   439 0.79 -
TRINITY_DN4006_c0_g1_i1:36-953  -            306 345959at33208        -            262   2.5e-38  131.0  12.9   1   1   3.7e-40   8.5e-37  126.0  12.9   100   261   105   293     8   294 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/345959at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/345959at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/345959at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:02:04 2021
# [ok]
