#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8055_c0_g1_i2:283-1041  -            253 568170at33208        -            186   6.1e-39  132.4   5.2   1   2   1.2e-40   1.8e-37  127.6   3.2     3   150     3   169     1   219 0.78 -
TRINITY_DN8055_c0_g1_i2:283-1041  -            253 568170at33208        -            186   6.1e-39  132.4   5.2   2   2       0.8   1.2e+03   -2.3   0.0   166   180   238   252   232   253 0.68 -
TRINITY_DN8055_c0_g1_i3:283-1041  -            253 568170at33208        -            186   5.8e-38  129.2   5.0   1   2   1.1e-39   1.7e-36  124.4   3.0     3   150     3   169     1   219 0.78 -
TRINITY_DN8055_c0_g1_i3:283-1041  -            253 568170at33208        -            186   5.8e-38  129.2   5.0   2   2       0.8   1.2e+03   -2.3   0.0   166   180   238   252   232   253 0.68 -
TRINITY_DN7153_c0_g1_i5:1016-1309 -             98 568170at33208        -            186   0.00051   18.5   0.0   1   1   3.7e-07   0.00057   18.3   0.0    20    83    25    88     7    95 0.87 -
TRINITY_DN7153_c0_g1_i1:972-1232  -             87 568170at33208        -            186    0.0013   17.1   0.0   1   1   9.6e-07    0.0015   17.0   0.0    23    83     3    63     1    72 0.92 -
TRINITY_DN7153_c0_g1_i9:972-1232  -             87 568170at33208        -            186    0.0013   17.1   0.0   1   1   9.6e-07    0.0015   17.0   0.0    23    83     3    63     1    72 0.92 -
TRINITY_DN216_c0_g2_i2:1116-1379  -             88 568170at33208        -            186      0.03   12.7   0.0   1   1   2.2e-05     0.034   12.6   0.0    11    62    37    88    27    88 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/568170at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/568170at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/568170at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:04:10 2021
# [ok]
