#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN22158_c0_g1_i1:295-675    -            127 616613at33208        -             80   8.2e-45  149.6   0.3   1   1   2.4e-47   1.1e-44  149.2   0.3     1    76     8    87     8    90 0.94 -
TRINITY_DN22158_c0_g1_i2:302-682    -            127 616613at33208        -             80   8.2e-45  149.6   0.3   1   1   2.4e-47   1.1e-44  149.2   0.3     1    76     8    87     8    90 0.94 -
TRINITY_DN22158_c0_g1_i5:813-1193   -            127 616613at33208        -             80   8.2e-45  149.6   0.3   1   1   2.4e-47   1.1e-44  149.2   0.3     1    76     8    87     8    90 0.94 -
TRINITY_DN191310_c0_g1_i1:1432-1527 -             32 616613at33208        -             80   1.7e-09   36.4   0.8   1   1   4.1e-12   1.8e-09   36.4   0.8     7    38     1    32     1    32 0.98 -
TRINITY_DN1212_c0_g1_i10:1203-1562  -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i11:1189-1548  -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i15:1200-1559  -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i17:1189-1548  -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i1:1200-1559   -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i22:1196-1555  -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i4:1184-1543   -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN1212_c0_g1_i5:1203-1562   -            120 616613at33208        -             80   4.5e-06   25.5   0.1   1   1   1.2e-08   5.3e-06   25.2   0.1     7    64    11    72     1    87 0.86 -
TRINITY_DN728_c0_g1_i1:575-790      -             72 616613at33208        -             80   0.00015   20.6   0.0   1   1   4.2e-07   0.00019   20.3   0.0    10    63     3    61     1    69 0.90 -
TRINITY_DN728_c0_g1_i2:576-791      -             72 616613at33208        -             80   0.00015   20.6   0.0   1   1   4.2e-07   0.00019   20.3   0.0    10    63     3    61     1    69 0.90 -
TRINITY_DN728_c0_g1_i3:575-790      -             72 616613at33208        -             80   0.00015   20.6   0.0   1   1   4.2e-07   0.00019   20.3   0.0    10    63     3    61     1    69 0.90 -
TRINITY_DN728_c0_g1_i6:576-791      -             72 616613at33208        -             80   0.00015   20.6   0.0   1   1   4.2e-07   0.00019   20.3   0.0    10    63     3    61     1    69 0.90 -
TRINITY_DN728_c0_g1_i8:575-790      -             72 616613at33208        -             80   0.00015   20.6   0.0   1   1   4.2e-07   0.00019   20.3   0.0    10    63     3    61     1    69 0.90 -
TRINITY_DN13514_c0_g1_i1:107-391    -             95 616613at33208        -             80    0.0002   20.2   0.0   1   1   6.8e-07    0.0003   19.6   0.0     7    74    15    88    10    94 0.74 -
TRINITY_DN26094_c0_g1_i10:422-589   -             56 616613at33208        -             80      0.08   11.9   0.0   1   1   0.00021     0.091   11.7   0.0     8    56     3    55     1    56 0.86 -
TRINITY_DN26094_c0_g1_i1:422-589    -             56 616613at33208        -             80      0.08   11.9   0.0   1   1   0.00021     0.091   11.7   0.0     8    56     3    55     1    56 0.86 -
TRINITY_DN26094_c0_g1_i6:422-589    -             56 616613at33208        -             80      0.08   11.9   0.0   1   1   0.00021     0.091   11.7   0.0     8    56     3    55     1    56 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/616613at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/616613at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/616613at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:04:22 2021
# [ok]
