#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN17513_c0_g1_i1:81-986  -            302 372257at33208        -            203   5.5e-76  253.6   0.5   1   2   2.3e-76   2.1e-73  245.2   0.1     1   191    22   244    22   254 0.86 -
TRINITY_DN17513_c0_g1_i1:81-986  -            302 372257at33208        -            203   5.5e-76  253.6   0.5   2   2    0.0021       1.9    7.0   0.1   184   203   256   275   243   275 0.79 -
TRINITY_DN1712_c0_g1_i1:670-1902 -            411 372257at33208        -            203   8.2e-26   89.8   0.0   1   1   1.3e-28   1.2e-25   89.2   0.0    18   179   159   350   147   368 0.78 -
TRINITY_DN1712_c0_g1_i3:671-1903 -            411 372257at33208        -            203   8.2e-26   89.8   0.0   1   1   1.3e-28   1.2e-25   89.2   0.0    18   179   159   350   147   368 0.78 -
TRINITY_DN1849_c0_g1_i2:504-1112 -            203 372257at33208        -            203     2e-21   75.5   0.1   1   1   3.2e-24   2.9e-21   75.0   0.1    50   183     2   158     1   173 0.76 -
TRINITY_DN1849_c0_g1_i4:407-1015 -            203 372257at33208        -            203     2e-21   75.5   0.1   1   1   3.2e-24   2.9e-21   75.0   0.1    50   183     2   158     1   173 0.76 -
TRINITY_DN1849_c0_g1_i3:335-1010 -            199 372257at33208        -            203   5.3e-19   67.6   0.5   1   2   2.7e-16   2.5e-13   49.1   0.2    42   138    18   133    15   135 0.76 -
TRINITY_DN1849_c0_g1_i3:335-1010 -            199 372257at33208        -            203   5.3e-19   67.6   0.5   2   2     2e-07   0.00018   20.1   0.0   155   183   128   156   121   170 0.84 -
TRINITY_DN9155_c0_g1_i2:64-825   -            254 372257at33208        -            203     1e-17   63.4   0.0   1   1   1.6e-20   1.4e-17   62.9   0.0    19   181    24   213     8   247 0.75 -
TRINITY_DN9155_c0_g1_i4:64-825   -            254 372257at33208        -            203     1e-17   63.4   0.0   1   1   1.6e-20   1.4e-17   62.9   0.0    19   181    24   213     8   247 0.75 -
TRINITY_DN9155_c0_g1_i9:64-825   -            254 372257at33208        -            203     1e-17   63.4   0.0   1   1   1.6e-20   1.4e-17   62.9   0.0    19   181    24   213     8   247 0.75 -
TRINITY_DN9155_c0_g1_i8:82-792   -            237 372257at33208        -            203   1.7e-17   62.7   0.0   1   1   2.6e-20   2.4e-17   62.2   0.0    21   181     9   196     2   230 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/372257at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/372257at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/372257at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:02:29 2021
# [ok]
