#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN5147_c0_g1_i2:823-2523 -            567 239016at33208        -            410  5.5e-126  419.6  16.7   1   2   1.9e-48   2.1e-45  154.2   3.2     1   126     1   141     1   155 0.91 -
TRINITY_DN5147_c0_g1_i2:823-2523 -            567 239016at33208        -            410  5.5e-126  419.6  16.7   2   2   3.6e-83   4.1e-80  268.5   5.7   126   406   173   535   169   539 0.83 -
TRINITY_DN5147_c0_g1_i6:823-2523 -            567 239016at33208        -            410  5.5e-126  419.6  16.7   1   2   1.9e-48   2.1e-45  154.2   3.2     1   126     1   141     1   155 0.91 -
TRINITY_DN5147_c0_g1_i6:823-2523 -            567 239016at33208        -            410  5.5e-126  419.6  16.7   2   2   3.6e-83   4.1e-80  268.5   5.7   126   406   173   535   169   539 0.83 -
TRINITY_DN5147_c0_g1_i8:823-2523 -            567 239016at33208        -            410  5.5e-126  419.6  16.7   1   2   1.9e-48   2.1e-45  154.2   3.2     1   126     1   141     1   155 0.91 -
TRINITY_DN5147_c0_g1_i8:823-2523 -            567 239016at33208        -            410  5.5e-126  419.6  16.7   2   2   3.6e-83   4.1e-80  268.5   5.7   126   406   173   535   169   539 0.83 -
TRINITY_DN5147_c0_g1_i9:2-1069   -            356 239016at33208        -            410  5.5e-100  334.0  13.6   1   2   7.4e-49   8.4e-46  155.5   3.2     1   126     1   141     1   155 0.91 -
TRINITY_DN5147_c0_g1_i9:2-1069   -            356 239016at33208        -            410  5.5e-100  334.0  13.6   2   2   1.7e-57   1.9e-54  184.0   2.8   126   284   173   355   168   356 0.86 -
TRINITY_DN5147_c0_g1_i10:90-1109 -            340 239016at33208        -            410   3.1e-54  183.3   1.9   1   1   3.1e-56   3.6e-53  179.8   1.9   188   406    18   308    11   312 0.79 -
TRINITY_DN5147_c0_g1_i5:2-604    -            201 239016at33208        -            410   3.7e-52  176.4   9.4   1   2   1.6e-49   1.8e-46  157.7   3.2     1   126     1   141     1   155 0.91 -
TRINITY_DN5147_c0_g1_i5:2-604    -            201 239016at33208        -            410   3.7e-52  176.4   9.4   2   2   1.8e-08   2.1e-05   22.5   0.4   126   154   173   201   168   201 0.94 -
TRINITY_DN5147_c0_g1_i3:79-654   -            192 239016at33208        -            410   1.7e-14   52.4   0.1   1   1   2.5e-16   2.8e-13   48.4   0.1   298   406     1   161     1   165 0.77 -
TRINITY_DN28344_c1_g2_i1:195-413 -             73 239016at33208        -            410     0.024   12.4   0.1   1   1   2.2e-05     0.026   12.3   0.1   268   306    16    54     9    67 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/239016at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/239016at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/239016at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:18 2021
# [ok]
