#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN4782_c0_g1_i12:130-939    -            270 553411at33208        -            163   6.3e-43  145.4  19.7   1   3   7.2e-41   6.6e-38  129.1  13.9     4   126     1   150     1   187 0.78 -
TRINITY_DN4782_c0_g1_i12:130-939    -            270 553411at33208        -            163   6.3e-43  145.4  19.7   2   3      0.91   8.4e+02   -1.3   0.0   126   137   179   190   172   203 0.75 -
TRINITY_DN4782_c0_g1_i12:130-939    -            270 553411at33208        -            163   6.3e-43  145.4  19.7   3   3     6e-07   0.00055   18.8   0.3   134   162   238   266   229   267 0.90 -
TRINITY_DN4782_c0_g1_i17:201-1010   -            270 553411at33208        -            163   6.3e-43  145.4  19.7   1   3   7.2e-41   6.6e-38  129.1  13.9     4   126     1   150     1   187 0.78 -
TRINITY_DN4782_c0_g1_i17:201-1010   -            270 553411at33208        -            163   6.3e-43  145.4  19.7   2   3      0.91   8.4e+02   -1.3   0.0   126   137   179   190   172   203 0.75 -
TRINITY_DN4782_c0_g1_i17:201-1010   -            270 553411at33208        -            163   6.3e-43  145.4  19.7   3   3     6e-07   0.00055   18.8   0.3   134   162   238   266   229   267 0.90 -
TRINITY_DN4782_c0_g1_i1:130-939     -            270 553411at33208        -            163   6.3e-43  145.4  19.7   1   3   7.2e-41   6.6e-38  129.1  13.9     4   126     1   150     1   187 0.78 -
TRINITY_DN4782_c0_g1_i1:130-939     -            270 553411at33208        -            163   6.3e-43  145.4  19.7   2   3      0.91   8.4e+02   -1.3   0.0   126   137   179   190   172   203 0.75 -
TRINITY_DN4782_c0_g1_i1:130-939     -            270 553411at33208        -            163   6.3e-43  145.4  19.7   3   3     6e-07   0.00055   18.8   0.3   134   162   238   266   229   267 0.90 -
TRINITY_DN4782_c0_g1_i25:130-939    -            270 553411at33208        -            163   6.3e-43  145.4  19.7   1   3   7.2e-41   6.6e-38  129.1  13.9     4   126     1   150     1   187 0.78 -
TRINITY_DN4782_c0_g1_i25:130-939    -            270 553411at33208        -            163   6.3e-43  145.4  19.7   2   3      0.91   8.4e+02   -1.3   0.0   126   137   179   190   172   203 0.75 -
TRINITY_DN4782_c0_g1_i25:130-939    -            270 553411at33208        -            163   6.3e-43  145.4  19.7   3   3     6e-07   0.00055   18.8   0.3   134   162   238   266   229   267 0.90 -
TRINITY_DN4782_c0_g1_i26:201-1010   -            270 553411at33208        -            163   6.3e-43  145.4  19.7   1   3   7.2e-41   6.6e-38  129.1  13.9     4   126     1   150     1   187 0.78 -
TRINITY_DN4782_c0_g1_i26:201-1010   -            270 553411at33208        -            163   6.3e-43  145.4  19.7   2   3      0.91   8.4e+02   -1.3   0.0   126   137   179   190   172   203 0.75 -
TRINITY_DN4782_c0_g1_i26:201-1010   -            270 553411at33208        -            163   6.3e-43  145.4  19.7   3   3     6e-07   0.00055   18.8   0.3   134   162   238   266   229   267 0.90 -
TRINITY_DN4782_c0_g1_i3:130-939     -            270 553411at33208        -            163   6.3e-43  145.4  19.7   1   3   7.2e-41   6.6e-38  129.1  13.9     4   126     1   150     1   187 0.78 -
