#                                                                                          --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                      accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#              ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN15262_c0_g1_i1:114-1304  -            397 306101at33208        -            292  3.9e-103  343.4   0.1   1   1  3.2e-105  3.3e-102  340.3   0.1     2   292    29   396    28   396 0.83 -
TRINITY_DN15262_c0_g1_i2:159-1349  -            397 306101at33208        -            292  4.2e-103  343.3   0.1   1   1  3.4e-105  3.5e-102  340.2   0.1     2   292    29   396    28   396 0.83 -
TRINITY_DN15262_c0_g1_i9:114-1304  -            397 306101at33208        -            292  4.2e-103  343.3   0.1   1   1  3.4e-105  3.5e-102  340.2   0.1     2   292    29   396    28   396 0.83 -
TRINITY_DN15262_c0_g1_i4:115-426   -            104 306101at33208        -            292   3.2e-28   97.5   0.0   1   1   3.4e-31   3.4e-28   97.4   0.0   179   241    30   100    12   104 0.83 -
TRINITY_DN11168_c0_g1_i1:1597-2643 -            349 306101at33208        -            292   2.7e-15   55.0   0.0   1   2   1.2e-07   0.00012   20.1   0.0    36    94    45   106    35   110 0.86 -
TRINITY_DN11168_c0_g1_i1:1597-2643 -            349 306101at33208        -            292   2.7e-15   55.0   0.0   2   2   1.8e-11   1.8e-08   32.6   0.0   119   236   158   297   142   306 0.75 -
TRINITY_DN11168_c0_g1_i2:1596-2642 -            349 306101at33208        -            292   3.3e-15   54.8   0.0   1   2   1.5e-07   0.00015   19.8   0.0    36    94    45   106    35   110 0.86 -
TRINITY_DN11168_c0_g1_i2:1596-2642 -            349 306101at33208        -            292   3.3e-15   54.8   0.0   2   2   1.8e-11   1.8e-08   32.6   0.0   119   236   158   297   142   306 0.75 -
TRINITY_DN3426_c0_g1_i1:1881-2729  -            283 306101at33208        -            292   1.9e-13   49.0   0.0   1   1   3.5e-16   3.6e-13   48.0   0.0   111   236    55   202     2   211 0.71 -
TRINITY_DN3426_c0_g1_i3:1881-2729  -            283 306101at33208        -            292   1.9e-13   49.0   0.0   1   1   3.5e-16   3.6e-13   48.0   0.0   111   236    55   202     2   211 0.71 -
TRINITY_DN3426_c0_g1_i2:1881-2729  -            283 306101at33208        -            292   2.3e-13   48.7   0.0   1   1   4.7e-16   4.8e-13   47.6   0.0   111   236    55   202     2   210 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/306101at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/306101at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/306101at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:54 2021
# [ok]
