#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                   accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#           ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN3370_c0_g1_i5:156-923 -            256 486743at33208        -            178   4.6e-43  145.8  24.0   1   2   4.3e-10   5.7e-07   28.3   3.7     2    59     1    80     1    90 0.74 -
TRINITY_DN3370_c0_g1_i5:156-923 -            256 486743at33208        -            178   4.6e-43  145.8  24.0   2   2   3.4e-37   4.5e-34  116.5  12.3    52   178   118   254   100   254 0.79 -
TRINITY_DN3370_c0_g1_i8:156-923 -            256 486743at33208        -            178   4.6e-43  145.8  24.0   1   2   4.3e-10   5.7e-07   28.3   3.7     2    59     1    80     1    90 0.74 -
TRINITY_DN3370_c0_g1_i8:156-923 -            256 486743at33208        -            178   4.6e-43  145.8  24.0   2   2   3.4e-37   4.5e-34  116.5  12.3    52   178   118   254   100   254 0.79 -
TRINITY_DN3370_c0_g1_i7:156-830 -            225 486743at33208        -            178   1.1e-38  131.6  16.3   1   2   1.6e-05     0.021   13.4   0.1    17    59     7    49     2    59 0.77 -
TRINITY_DN3370_c0_g1_i7:156-830 -            225 486743at33208        -            178   1.1e-38  131.6  16.3   2   2   2.1e-37   2.8e-34  117.2  12.2    51   178    86   223    69   223 0.79 -
TRINITY_DN3370_c0_g1_i1:156-599 -            148 486743at33208        -            178   5.6e-36  122.8   6.1   1   2      0.17   2.2e+02    0.3   0.1    64    82     2    23     1    41 0.72 -
TRINITY_DN3370_c0_g1_i1:156-599 -            148 486743at33208        -            178   5.6e-36  122.8   6.1   2   2   4.2e-39   5.6e-36  122.8   6.1    81   178    45   146    39   146 0.95 -
TRINITY_DN3370_c0_g1_i2:156-587 -            144 486743at33208        -            178   5.7e-36  122.7   6.2   1   2      0.65   8.6e+02   -1.6   0.0    71    82     8    19     4    40 0.80 -
TRINITY_DN3370_c0_g1_i2:156-587 -            144 486743at33208        -            178   5.7e-36  122.7   6.2   2   2   4.4e-39   5.7e-36  122.7   6.2    81   178    41   142    35   142 0.95 -
TRINITY_DN3370_c0_g1_i3:0-344   -            115 486743at33208        -            178   1.3e-09   36.8   4.3   1   1   6.8e-11   8.9e-08   30.9   4.3     2    59     4    83     3    93 0.74 -
TRINITY_DN3370_c0_g1_i4:12-452  -            147 486743at33208        -            178   1.5e-09   36.7   7.8   1   2   1.6e-10   2.1e-07   29.7   4.1     2    59     1    80     1    90 0.74 -
TRINITY_DN3370_c0_g1_i4:12-452  -            147 486743at33208        -            178   1.5e-09   36.7   7.8   2   2     0.017        22    3.5   0.1    54    82   100   131    93   140 0.73 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/486743at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/486743at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/486743at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:03:40 2021
# [ok]
