#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN21594_c0_g1_i1:494-1753 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   1   3   5.1e-05      0.12   10.5   0.1     1    19     8    26     8    33 0.86 -
TRINITY_DN21594_c0_g1_i1:494-1753 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   2   3   2.5e-61   5.7e-58  195.3   1.0    19   156    58   208    55   216 0.90 -
TRINITY_DN21594_c0_g1_i1:494-1753 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   3   3     2e-39   4.5e-36  123.4   0.0   155   294   244   412   227   412 0.82 -
TRINITY_DN21594_c0_g1_i2:497-1756 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   1   3   5.1e-05      0.12   10.5   0.1     1    19     8    26     8    33 0.86 -
TRINITY_DN21594_c0_g1_i2:497-1756 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   2   3   2.5e-61   5.7e-58  195.3   1.0    19   156    58   208    55   216 0.90 -
TRINITY_DN21594_c0_g1_i2:497-1756 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   3   3     2e-39   4.5e-36  123.4   0.0   155   294   244   412   227   412 0.82 -
TRINITY_DN21594_c0_g1_i3:494-1753 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   1   3   5.1e-05      0.12   10.5   0.1     1    19     8    26     8    33 0.86 -
TRINITY_DN21594_c0_g1_i3:494-1753 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   2   3   2.5e-61   5.7e-58  195.3   1.0    19   156    58   208    55   216 0.90 -
TRINITY_DN21594_c0_g1_i3:494-1753 -            420 383313at33208        -            294  8.8e-100  332.6   3.3   3   3     2e-39   4.5e-36  123.4   0.0   155   294   244   412   227   412 0.82 -
TRINITY_DN21594_c0_g1_i5:433-855  -            141 383313at33208        -            294   2.1e-32  111.4   0.0   1   1   8.2e-35   1.9e-31  108.3   0.0   181   294     1   137     1   137 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/383313at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/383313at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/383313at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:02:35 2021
# [ok]
