#                                                                                        --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                    accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#            ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN15119_c0_g1_i2:416-925 -            170 556750at33208        -            144   2.4e-26   91.2   4.0   1   1   2.3e-29     3e-26   90.8   4.0    23   134    29   145    14   153 0.90 -
TRINITY_DN15119_c0_g1_i7:416-925 -            170 556750at33208        -            144   2.4e-26   91.2   4.0   1   1   2.3e-29     3e-26   90.8   4.0    23   134    29   145    14   153 0.90 -
TRINITY_DN20075_c0_g1_i4:245-661 -            139 556750at33208        -            144   6.3e-08   31.4   2.6   1   1   7.3e-11   9.6e-08   30.8   2.6    69   131    71   133    22   139 0.84 -
TRINITY_DN20075_c0_g1_i5:245-661 -            139 556750at33208        -            144   6.3e-08   31.4   2.6   1   1   7.3e-11   9.6e-08   30.8   2.6    69   131    71   133    22   139 0.84 -
TRINITY_DN5027_c0_g1_i1:143-658  -            172 556750at33208        -            144   6.4e-06   24.9   0.9   1   2      0.35   4.6e+02   -0.6   0.7   121   136    53    68    46    75 0.80 -
TRINITY_DN5027_c0_g1_i1:143-658  -            172 556750at33208        -            144   6.4e-06   24.9   0.9   2   2   4.9e-09   6.4e-06   24.9   0.9    59   127    88   157    81   166 0.87 -
TRINITY_DN624_c0_g1_i5:69-368    -            100 556750at33208        -            144   3.9e-05   22.4   1.3   1   2     0.038        50    2.6   0.2   103   125    15    37     3    49 0.75 -
TRINITY_DN624_c0_g1_i5:69-368    -            100 556750at33208        -            144   3.9e-05   22.4   1.3   2   2   2.1e-07   0.00027   19.6   0.1    67   116    49    98    37   100 0.85 -
TRINITY_DN624_c0_g1_i9:69-368    -            100 556750at33208        -            144   3.9e-05   22.4   1.3   1   2     0.038        50    2.6   0.2   103   125    15    37     3    49 0.75 -
TRINITY_DN624_c0_g1_i9:69-368    -            100 556750at33208        -            144   3.9e-05   22.4   1.3   2   2   2.1e-07   0.00027   19.6   0.1    67   116    49    98    37   100 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/556750at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/556750at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/556750at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:04:05 2021
# [ok]
