#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN8321_c0_g1_i1:655-1140    -            162 549156at33208        -            138   3.1e-68  227.2   0.0   1   1   3.8e-70   6.8e-68  226.1   0.0     1   138     1   160     1   160 0.92 -
TRINITY_DN21579_c0_g1_i1:920-1387   -            156 549156at33208        -            138   3.5e-40  136.4   0.1   1   1   2.6e-42   4.6e-40  136.0   0.1     4   120     2   128     1   156 0.89 -
TRINITY_DN21579_c0_g1_i5:920-1387   -            156 549156at33208        -            138   3.5e-40  136.4   0.1   1   1   2.6e-42   4.6e-40  136.0   0.1     4   120     2   128     1   156 0.89 -
TRINITY_DN21579_c0_g1_i6:920-1387   -            156 549156at33208        -            138   3.5e-40  136.4   0.1   1   1   2.6e-42   4.6e-40  136.0   0.1     4   120     2   128     1   156 0.89 -
TRINITY_DN1049_c0_g1_i2:479-970     -            164 549156at33208        -            138   9.8e-38  128.4   0.0   1   1   7.8e-40   1.4e-37  127.9   0.0     2   118    10   136     9   147 0.92 -
TRINITY_DN1049_c0_g1_i5:479-970     -            164 549156at33208        -            138   9.8e-38  128.4   0.0   1   1   7.8e-40   1.4e-37  127.9   0.0     2   118    10   136     9   147 0.92 -
TRINITY_DN1049_c0_g1_i6:479-970     -            164 549156at33208        -            138   9.8e-38  128.4   0.0   1   1   7.8e-40   1.4e-37  127.9   0.0     2   118    10   136     9   147 0.92 -
TRINITY_DN1049_c0_g1_i7:500-991     -            164 549156at33208        -            138   9.8e-38  128.4   0.0   1   1   7.8e-40   1.4e-37  127.9   0.0     2   118    10   136     9   147 0.92 -
TRINITY_DN1426_c0_g1_i10:112-1938   -            609 549156at33208        -            138   2.5e-36  123.9   0.0   1   1   3.3e-38   5.8e-36  122.7   0.0     3   117   457   581   455   603 0.89 -
TRINITY_DN1426_c0_g1_i11:112-1938   -            609 549156at33208        -            138   2.5e-36  123.9   0.0   1   1   3.3e-38   5.8e-36  122.7   0.0     3   117   457   581   455   603 0.89 -
TRINITY_DN1426_c0_g1_i6:112-1938    -            609 549156at33208        -            138   2.5e-36  123.9   0.0   1   1   3.3e-38   5.8e-36  122.7   0.0     3   117   457   581   455   603 0.89 -
TRINITY_DN3401_c0_g1_i1:1514-2008   -            165 549156at33208        -            138   2.6e-34  117.3   0.0   1   1   1.9e-36   3.4e-34  116.9   0.0     3   112     1   120     1   139 0.92 -
TRINITY_DN3401_c0_g1_i2:1514-2008   -            165 549156at33208        -            138   2.6e-34  117.3   0.0   1   1   1.9e-36   3.4e-34  116.9   0.0     3   112     1   120     1   139 0.92 -
TRINITY_DN3401_c0_g1_i3:1550-2044   -            165 549156at33208        -            138   2.6e-34  117.3   0.0   1   1   1.9e-36   3.4e-34  116.9   0.0     3   112     1   120     1   139 0.92 -
TRINITY_DN3401_c0_g1_i6:1551-2045   -            165 549156at33208        -            138   2.6e-34  117.3   0.0   1   1   1.9e-36   3.4e-34  116.9   0.0     3   112     1   120     1   139 0.92 -
TRINITY_DN2796_c0_g1_i1:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   1   2   2.5e-05    0.0044   16.2   0.0     8    36     8    36     3    42 0.89 -
TRINITY_DN2796_c0_g1_i1:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   2   2   1.4e-29   2.4e-27   94.7   0.0    31   117    49   137    39   143 0.91 -
TRINITY_DN2796_c0_g1_i2:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   1   2   2.5e-05    0.0044   16.2   0.0     8    36     8    36     3    42 0.89 -
TRINITY_DN2796_c0_g1_i2:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   2   2   1.4e-29   2.4e-27   94.7   0.0    31   117    49   137    39   143 0.91 -
TRINITY_DN2796_c0_g1_i3:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   1   2   2.5e-05    0.0044   16.2   0.0     8    36     8    36     3    42 0.89 -
TRINITY_DN2796_c0_g1_i3:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   2   2   1.4e-29   2.4e-27   94.7   0.0    31   117    49   137    39   143 0.91 -
TRINITY_DN2796_c0_g1_i5:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   1   2   2.5e-05    0.0044   16.2   0.0     8    36     8    36     3    42 0.89 -
TRINITY_DN2796_c0_g1_i5:899-1333    -            145 549156at33208        -            138   7.5e-33  112.6   0.1   2   2   1.4e-29   2.4e-27   94.7   0.0    31   117    49   137    39   143 0.91 -
TRINITY_DN27306_c0_g1_i1:98-481     -            128 549156at33208        -            138   4.4e-32  110.1   0.3   1   1   1.5e-33   2.6e-31  107.6   0.3     9   118     2   124     1   128 0.89 -
TRINITY_DN1426_c0_g1_i5:3-380       -            126 549156at33208        -            138   9.5e-30  102.5   0.0   1   1     6e-32   1.1e-29  102.4   0.0    33   118    12    99     2   121 0.89 -
TRINITY_DN10931_c0_g1_i1:201-668    -            156 549156at33208        -            138   6.8e-29   99.8   0.1   1   1   1.7e-30     3e-28   97.7   0.1    10   118    15   136     8   146 0.88 -
TRINITY_DN5476_c0_g1_i1:4872-5324   -            151 549156at33208        -            138   3.2e-28   97.6   0.2   1   2   3.6e-05    0.0064   15.6   0.2    11    33     2    24     1    31 0.89 -
TRINITY_DN5476_c0_g1_i1:4872-5324   -            151 549156at33208        -            138   3.2e-28   97.6   0.2   2   2   3.8e-25   6.8e-23   80.3   0.0    33   126    43   143    31   151 0.84 -
TRINITY_DN5476_c0_g1_i2:4872-5324   -            151 549156at33208        -            138   3.2e-28   97.6   0.2   1   2   3.6e-05    0.0064   15.6   0.2    11    33     2    24     1    31 0.89 -
TRINITY_DN5476_c0_g1_i2:4872-5324   -            151 549156at33208        -            138   3.2e-28   97.6   0.2   2   2   3.8e-25   6.8e-23   80.3   0.0    33   126    43   143    31   151 0.84 -
TRINITY_DN2301_c0_g1_i10:134-580    -            149 549156at33208        -            138   4.3e-28   97.2   0.3   1   2   2.2e-06   0.00039   19.6   0.1     8    33     1    26     1    40 0.87 -
TRINITY_DN2301_c0_g1_i10:134-580    -            149 549156at33208        -            138   4.3e-28   97.2   0.3   2   2     8e-24   1.4e-21   76.1   0.0    32   117    42   130    39   138 0.90 -
TRINITY_DN2301_c0_g1_i11:134-580    -            149 549156at33208        -            138   4.3e-28   97.2   0.3   1   2   2.2e-06   0.00039   19.6   0.1     8    33     1    26     1    40 0.87 -
