#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN1785_c0_g1_i1:49-573    -            175 537923at33208        -            157   3.5e-72  240.3   0.3   1   1   4.9e-75   4.1e-72  240.0   0.3     1   150     1   161     1   174 0.92 -
TRINITY_DN1785_c0_g1_i2:49-573    -            175 537923at33208        -            157   3.5e-72  240.3   0.3   1   1   4.9e-75   4.1e-72  240.0   0.3     1   150     1   161     1   174 0.92 -
TRINITY_DN1785_c0_g1_i3:49-573    -            175 537923at33208        -            157   3.5e-72  240.3   0.3   1   1   4.9e-75   4.1e-72  240.0   0.3     1   150     1   161     1   174 0.92 -
TRINITY_DN18721_c0_g1_i1:422-943  -            174 537923at33208        -            157   3.1e-25   87.7   0.2   1   1   4.3e-28   3.6e-25   87.5   0.2     9   143     9   152     1   165 0.84 -
TRINITY_DN97725_c0_g1_i1:68-394   -            109 537923at33208        -            157   3.3e-18   64.9   0.0   1   1     4e-21   3.3e-18   64.9   0.0     9    96     9   102     1   109 0.86 -
TRINITY_DN26004_c0_g1_i1:420-887  -            156 537923at33208        -            157   6.6e-10   37.9   0.2   1   1     8e-13   6.7e-10   37.9   0.2    71   141    81   155    17   156 0.87 -
TRINITY_DN26004_c0_g1_i2:352-819  -            156 537923at33208        -            157   6.6e-10   37.9   0.2   1   1     8e-13   6.7e-10   37.9   0.2    71   141    81   155    17   156 0.87 -
TRINITY_DN26004_c0_g1_i3:351-818  -            156 537923at33208        -            157   6.6e-10   37.9   0.2   1   1     8e-13   6.7e-10   37.9   0.2    71   141    81   155    17   156 0.87 -
TRINITY_DN54149_c0_g1_i1:542-1162 -            207 537923at33208        -            157   5.4e-09   35.0   0.1   1   1   9.1e-12   7.6e-09   34.5   0.1    20   130    78   196    67   203 0.78 -
TRINITY_DN54149_c0_g1_i2:526-1146 -            207 537923at33208        -            157   5.4e-09   35.0   0.1   1   1   9.1e-12   7.6e-09   34.5   0.1    20   130    78   196    67   203 0.78 -
TRINITY_DN54149_c0_g1_i3:572-1192 -            207 537923at33208        -            157   5.4e-09   35.0   0.1   1   1   9.1e-12   7.6e-09   34.5   0.1    20   130    78   196    67   203 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/537923at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/537923at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/537923at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:04:01 2021
# [ok]
