#                                                                                         --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                     accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#             ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN10010_c0_g1_i2:106-2001 -            632 235458at33208        -            377  1.4e-124  415.1   8.4   1   5   1.7e-06    0.0014   16.9   0.0     3    47    17    62    15    79 0.81 -
TRINITY_DN10010_c0_g1_i2:106-2001 -            632 235458at33208        -            377  1.4e-124  415.1   8.4   2   5   1.8e-97   1.5e-94  316.2   0.3    49   260   204   423   164   442 0.87 -
TRINITY_DN10010_c0_g1_i2:106-2001 -            632 235458at33208        -            377  1.4e-124  415.1   8.4   3   5   5.3e-06    0.0045   15.2   0.0   266   304   462   500   444   506 0.85 -
TRINITY_DN10010_c0_g1_i2:106-2001 -            632 235458at33208        -            377  1.4e-124  415.1   8.4   4   5   8.7e-14   7.3e-11   40.8   0.0   298   353   518   575   498   581 0.83 -
TRINITY_DN10010_c0_g1_i2:106-2001 -            632 235458at33208        -            377  1.4e-124  415.1   8.4   5   5   1.2e-09     1e-06   27.2   0.2   351   376   600   627   585   628 0.81 -
TRINITY_DN10010_c0_g1_i5:106-2001 -            632 235458at33208        -            377  1.5e-124  415.0   8.5   1   5   1.7e-06    0.0014   16.9   0.0     3    47    17    62    15    79 0.81 -
TRINITY_DN10010_c0_g1_i5:106-2001 -            632 235458at33208        -            377  1.5e-124  415.0   8.5   2   5   1.8e-97   1.5e-94  316.2   0.3    49   260   204   423   164   442 0.87 -
TRINITY_DN10010_c0_g1_i5:106-2001 -            632 235458at33208        -            377  1.5e-124  415.0   8.5   3   5     5e-06    0.0042   15.3   0.0   266   305   462   501   443   508 0.85 -
TRINITY_DN10010_c0_g1_i5:106-2001 -            632 235458at33208        -            377  1.5e-124  415.0   8.5   4   5   9.5e-14   7.9e-11   40.7   0.0   298   353   518   575   500   581 0.84 -
TRINITY_DN10010_c0_g1_i5:106-2001 -            632 235458at33208        -            377  1.5e-124  415.0   8.5   5   5   1.2e-09     1e-06   27.2   0.2   351   376   600   627   585   628 0.81 -
TRINITY_DN10010_c0_g1_i6:106-2001 -            632 235458at33208        -            377  1.6e-124  414.8   8.5   1   4   1.7e-06    0.0014   16.9   0.0     3    47    17    62    15    79 0.81 -
TRINITY_DN10010_c0_g1_i6:106-2001 -            632 235458at33208        -            377  1.6e-124  414.8   8.5   2   4   1.9e-97   1.6e-94  316.2   0.3    50   260   205   423   165   443 0.87 -
TRINITY_DN10010_c0_g1_i6:106-2001 -            632 235458at33208        -            377  1.6e-124  414.8   8.5   3   4   2.2e-15   1.9e-12   46.1   0.1   266   353   462   575   443   581 0.78 -
TRINITY_DN10010_c0_g1_i6:106-2001 -            632 235458at33208        -            377  1.6e-124  414.8   8.5   4   4   1.2e-09     1e-06   27.2   0.2   351   376   600   627   585   628 0.81 -
TRINITY_DN10010_c0_g1_i1:106-1794 -            563 235458at33208        -            377  5.4e-115  383.5   4.8   1   4   1.4e-06    0.0012   17.1   0.0     3    47    17    62    15    79 0.81 -
TRINITY_DN10010_c0_g1_i1:106-1794 -            563 235458at33208        -            377  5.4e-115  383.5   4.8   2   4   1.4e-97   1.2e-94  316.6   0.3    49   260   204   423   164   442 0.87 -
TRINITY_DN10010_c0_g1_i1:106-1794 -            563 235458at33208        -            377  5.4e-115  383.5   4.8   3   4   4.3e-06    0.0036   15.5   0.0   266   304   462   500   440   507 0.85 -
TRINITY_DN10010_c0_g1_i1:106-1794 -            563 235458at33208        -            377  5.4e-115  383.5   4.8   4   4   1.1e-11     9e-09   33.9   0.0   298   342   518   563   498   563 0.86 -
TRINITY_DN10010_c0_g1_i4:106-1353 -            416 235458at33208        -            377   2.7e-98  328.6   1.5   1   2   1.4e-06    0.0012   17.1   0.0     3    47    17    62    15    79 0.78 -
TRINITY_DN10010_c0_g1_i4:106-1353 -            416 235458at33208        -            377   2.7e-98  328.6   1.5   2   2   1.1e-95   9.1e-93  310.4   0.7    49   253   204   416   161   416 0.89 -
TRINITY_DN10010_c0_g1_i3:106-1353 -            416 235458at33208        -            377   3.1e-98  328.4   1.2   1   2   9.5e-07    0.0008   17.6   0.0     3    47    17    62    15    79 0.81 -
TRINITY_DN10010_c0_g1_i3:106-1353 -            416 235458at33208        -            377   3.1e-98  328.4   1.2   2   2   2.3e-95   1.9e-92  309.3   0.6    49   253   204   416   139   416 0.89 -
TRINITY_DN3734_c0_g1_i2:50-874    -            275 235458at33208        -            377     0.014   13.6   0.0   1   1   2.5e-05     0.021   13.0   0.0   107   139    47    79    38    90 0.86 -
TRINITY_DN3734_c0_g1_i3:215-1039  -            275 235458at33208        -            377     0.014   13.6   0.0   1   1   2.5e-05     0.021   13.0   0.0   107   139    47    79    38    90 0.86 -
TRINITY_DN3734_c0_g1_i4:112-936   -            275 235458at33208        -            377     0.014   13.6   0.0   1   1   2.5e-05     0.021   13.0   0.0   107   139    47    79    38    90 0.86 -
TRINITY_DN3734_c0_g1_i5:99-923    -            275 235458at33208        -            377     0.014   13.6   0.0   1   1   2.5e-05     0.021   13.0   0.0   107   139    47    79    38    90 0.86 -
TRINITY_DN3734_c0_g1_i6:134-958   -            275 235458at33208        -            377     0.014   13.6   0.0   1   1   2.5e-05     0.021   13.0   0.0   107   139    47    79    38    90 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/235458at33208.hmm
# Target file:     /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas
# Option settings: hmmsearch --domtblout /busco_wd/BUSCO/run_metazoa_odb10/hmmer_output/initial_run_results/235458at33208.out --cpu 1 /busco_wd/busco_downloads/lineages/metazoa_odb10/hmms/235458at33208.hmm /busco_wd/BUSCO/run_metazoa_odb10/metaeuk_output/initial_results/Trinity.fasta.modified.fas 
# Current dir:     /busco_wd
# Date:            Tue Nov 23 09:01:18 2021
# [ok]
