#                                                                                           --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                       accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#               ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
TRINITY_DN2141_c0_g1_i3:470-1180    -            237 553585at33208        -            207   4.6e-91  302.9   8.8   1   2   1.2e-85   1.1e-83  278.9   4.3     1   186     1   190     1   197 0.96 -
TRINITY_DN2141_c0_g1_i3:470-1180    -            237 553585at33208        -            207   4.6e-91  302.9   8.8   2   2   1.5e-08   1.3e-06   27.1   0.1   168   207   196   235   191   235 0.92 -
TRINITY_DN2141_c0_g1_i5:451-1161    -            237 553585at33208        -            207   4.6e-91  302.9   8.8   1   2   1.2e-85   1.1e-83  278.9   4.3     1   186     1   190     1   197 0.96 -
TRINITY_DN2141_c0_g1_i5:451-1161    -            237 553585at33208        -            207   4.6e-91  302.9   8.8   2   2   1.5e-08   1.3e-06   27.1   0.1   168   207   196   235   191   235 0.92 -
TRINITY_DN2141_c0_g1_i10:694-1152   -            153 553585at33208        -            207   1.6e-72  242.4   4.9   1   1   1.9e-74   1.8e-72  242.3   4.9     1   150     1   153     1   153 0.97 -
TRINITY_DN2141_c0_g1_i11:694-1152   -            153 553585at33208        -            207   1.6e-72  242.4   4.9   1   1   1.9e-74   1.8e-72  242.3   4.9     1   150     1   153     1   153 0.97 -
TRINITY_DN2141_c0_g1_i12:713-1171   -            153 553585at33208        -            207   1.6e-72  242.4   4.9   1   1   1.9e-74   1.8e-72  242.3   4.9     1   150     1   153     1   153 0.97 -
TRINITY_DN15974_c0_g1_i14:1588-2775 -            396 553585at33208        -            207   8.1e-22   76.8  20.9   1   5   2.2e-05     0.002   16.7   0.4    52   116     7    70     3    73 0.90 -
TRINITY_DN15974_c0_g1_i14:1588-2775 -            396 553585at33208        -            207   8.1e-22   76.8  20.9   2   5   4.6e-13   4.1e-11   41.8   1.1    27   145    49   169    48   180 0.84 -
TRINITY_DN15974_c0_g1_i14:1588-2775 -            396 553585at33208        -            207   8.1e-22   76.8  20.9   3   5    0.0022       0.2   10.2   0.3     3    77   186   262   184   278 0.82 -
TRINITY_DN15974_c0_g1_i14:1588-2775 -            396 553585at33208        -            207   8.1e-22   76.8  20.9   4   5     0.024       2.2    6.8   0.1    58    97   289   328   269   328 0.83 -
TRINITY_DN15974_c0_g1_i14:1588-2775 -            396 553585at33208        -            207   8.1e-22   76.8  20.9   5   5   4.6e-08   4.1e-06   25.5   0.9    43   117   320   395   304   396 0.83 -
